#Observed Trajectory.
36 29
36 29
35 29
34 29
33 29
32 29
31 29
31 29
30 30
29 30
29 31
28 30
27 30
26 31
25 30
25 30
24 30
24 29
23 29
23 30
22 30
22 30
21 30
20 31
19 32
18 33
17 34
16 34
17 35
15 34
15 34
15 34
15 34
15 35
15 33
13 34
14 34
15 34
14 34
14 35
#Observed Trajectory.
2 33
3 32
3 31
4 31
5 31
4 30
5 31
4 31
5 31
5 31
4 30
5 30
4 30
4 31
5 31
4 30
4 30
5 31
4 30
5 30
4 30
4 29
4 29
4 28
4 29
5 29
4 29
5 29
4 29
5 29
5 31
5 30
5 29
5 28
4 29
5 29
4 29
5 29
4 30
4 29
#Observed Trajectory.
39 14
38 13
37 13
37 12
37 13
38 13
37 12
38 12
38 11
39 11
39 10
39 9
38 9
38 8
38 9
39 9
38 9
39 9
38 8
38 9
39 9
38 9
38 8
39 8
38 9
38 9
39 9
38 9
39 9
38 9
39 9
38 9
38 8
39 7
39 8
38 8
39 8
38 9
38 9
39 8
#Observed Trajectory.
45 23
45 23
44 22
43 22
42 22
41 22
41 22
40 24
40 22
40 22
39 22
39 21
38 21
38 20
38 20
37 20
36 20
35 20
34 20
33 20
32 20
31 20
30 20
30 19
30 20
30 20
29 20
28 20
27 20
26 20
25 19
25 19
24 19
24 20
24 21
23 20
23 19
23 18
23 19
22 19
#Observed Trajectory.
14 34
14 33
15 34
14 34
15 34
13 34
15 34
14 34
14 34
15 34
14 34
15 34
14 34
15 34
15 33
15 34
15 35
14 34
15 34
14 34
15 34
14 34
15 34
14 34
15 34
13 34
13 33
14 34
14 34
15 34
15 35
14 34
14 34
15 34
14 34
15 34
14 34
14 34
14 33
14 34
#Observed Trajectory.
3 18
4 17
5 16
4 15
5 15
4 15
5 15
4 15
5 15
4 15
5 15
4 15
4 16
5 16
4 15
5 15
4 15
5 15
4 15
5 15
4 15
5 15
4 15
4 14
4 16
5 15
4 15
5 15
4 15
5 15
4 15
5 15
4 15
5 15
4 15
4 15
4 14
5 14
5 15
3 15
#Observed Trajectory.
16 16
16 16
16 17
15 17
14 17
14 18
14 18
13 18
13 17
13 17
12 17
11 16
10 17
9 16
8 16
8 15
7 15
6 15
6 14
5 14
4 14
5 14
4 15
5 15
4 15
4 16
4 17
5 16
5 16
5 16
3 16
5 15
4 15
4 15
5 15
5 15
5 15
4 15
4 16
5 16
#Observed Trajectory.
36 48
35 47
35 46
34 45
33 44
32 43
31 42
31 41
31 41
30 41
29 40
28 40
28 40
27 40
26 39
25 40
25 39
24 38
23 38
22 37
23 36
22 36
20 36
20 35
18 34
17 35
16 34
15 34
14 34
15 34
15 33
14 34
15 34
14 34
15 34
14 34
15 34
14 33
14 33
15 35
#Observed Trajectory.
39 25
39 24
39 23
38 22
37 23
35 25
35 25
34 26
34 27
34 28
33 27
33 28
33 28
33 27
32 27
32 28
30 28
29 28
29 29
28 29
28 29
26 29
25 29
24 29
22 29
23 29
22 29
21 30
21 31
20 32
19 31
18 32
17 33
16 34
15 34
15 33
14 34
14 33
14 34
16 34
#Observed Trajectory.
34 18
33 18
33 17
32 17
32 17
31 17
30 17
29 17
28 17
27 17
26 17
25 17
24 17
24 17
23 18
22 18
22 20
21 20
20 20
19 20
19 19
19 17
19 18
19 18
19 18
18 19
18 19
17 19
17 20
14 21
14 22
13 23
12 23
11 24
10 23
9 25
9 25
8 26
8 27
8 28
#Observed Trajectory.
12 45
11 44
10 43
9 43
10 42
10 42
9 41
10 40
11 40
12 39
13 38
14 37
15 36
14 35
15 35
14 34
15 34
14 34
14 34
14 34
14 34
15 34
14 34
15 34
14 33
15 35
14 34
15 34
14 34
15 34
15 33
14 34
14 34
15 34
14 34
14 35
15 35
14 34
15 34
15 35
#Observed Trajectory.
29 20
28 19
28 19
27 19
26 19
26 18
25 18
24 17
24 18
23 19
22 19
21 19
20 19
20 18
19 19
19 19
18 19
17 18
16 19
15 20
15 21
14 22
13 22
13 21
12 22
11 23
10 25
10 23
9 23
8 24
9 24
8 25
7 26
6 26
6 26
5 27
4 28
5 28
5 29
3 29
#Observed Trajectory.
20 4
19 4
18 4
16 4
17 5
16 5
16 4
15 4
14 4
14 3
14 3
12 3
11 3
11 4
10 4
9 4
8 4
7 4
7 6
6 5
5 5
4 5
3 5
2 5
0 5
2 5
2 4
1 4
0 4
1 4
0 4
1 4
0 4
0 5
0 6
1 6
0 6
1 5
1 5
0 5
#Observed Trajectory.
25 45
25 45
25 45
24 44
23 43
22 42
21 41
21 40
20 40
19 40
18 39
18 39
18 39
17 38
17 37
17 36
16 35
15 34
14 34
14 33
15 34
15 33
14 34
14 35
14 34
15 34
15 33
14 34
15 34
14 34
15 34
15 35
14 34
14 35
15 35
14 34
14 35
15 35
14 34
15 34
#Observed Trajectory.
20 33
19 33
19 34
18 34
17 34
16 34
15 34
15 35
14 34
14 34
15 34
14 34
14 34
14 35
15 34
14 35
14 36
15 35
15 35
14 34
14 34
14 33
15 34
13 34
14 35
15 35
14 34
14 32
15 34
14 34
15 34
14 34
15 34
14 34
14 33
15 34
15 33
15 33
14 34
15 34
#Observed Trajectory.
36 5
35 5
34 5
33 5
33 4
32 4
31 4
31 4
31 4
30 4
30 5
29 5
28 5
28 5
28 4
27 5
26 4
25 4
24 4
24 3
24 2
24 2
23 2
22 2
22 1
21 1
20 1
19 0
19 2
18 2
17 2
16 2
15 2
14 2
13 2
12 2
11 2
10 2
9 2
9 1
#Observed Trajectory.
35 9
36 9
37 9
38 10
38 10
38 10
38 9
39 9
38 9
39 9
39 8
38 9
39 9
38 9
39 9
38 9
38 10
39 10
40 10
39 10
40 10
40 11
39 10
39 10
39 9
39 10
39 11
38 10
39 10
40 10
39 10
40 10
40 11
39 10
40 10
39 10
40 10
39 10
40 10
40 11
#Observed Trajectory.
10 43
9 42
10 42
9 41
10 40
11 39
11 38
13 37
14 36
15 35
14 34
14 33
15 34
15 33
14 34
15 34
14 34
15 34
15 35
14 34
15 34
14 34
16 34
13 34
15 34
15 35
15 34
14 34
15 34
14 34
16 34
14 34
14 33
15 34
15 33
15 33
14 33
15 34
14 34
15 34
#Observed Trajectory.
4 41
5 41
6 41
7 41
8 40
8 39
9 39
9 39
10 38
11 37
12 37
13 37
13 36
14 35
14 34
15 34
14 34
15 34
14 34
15 34
14 33
15 34
14 34
15 34
14 34
16 34
14 34
15 34
14 34
15 34
14 34
15 34
14 34
15 34
15 33
15 34
14 34
15 34
15 34
14 34
#Observed Trajectory.
19 18
17 19
18 19
16 19
15 20
14 21
13 22
13 23
13 23
12 24
11 24
9 24
9 25
8 26
7 27
5 27
5 28
5 29
4 29
5 29
4 28
6 28
6 29
6 30
4 30
6 30
