#Observed Trajectory.
26 46
25 45
24 44
23 43
22 42
21 41
20 40
19 39
18 38
17 37
17 36
16 35
16 35
16 34
16 34
15 33
14 32
13 31
12 30
12 29
12 29
11 28
10 29
9 29
10 29
9 29
9 30
10 30
9 29
10 29
10 28
9 28
10 29
10 28
9 29
9 30
9 31
10 30
9 29
9 30
#Observed Trajectory.
38 17
37 16
37 16
37 15
37 15
36 15
35 15
34 15
33 15
33 16
32 16
31 16
31 15
31 15
30 15
29 15
28 15
27 14
26 13
26 12
25 11
24 11
23 10
22 10
21 11
20 9
19 9
20 9
19 9
20 8
19 10
20 10
19 10
20 10
19 10
20 10
19 10
20 10
20 9
19 9
#Observed Trajectory.
37 6
36 8
35 7
34 7
33 7
32 7
32 7
31 7
30 7
29 7
28 7
27 7
26 7
25 7
24 6
24 8
22 8
21 9
20 9
20 8
19 9
19 9
20 9
19 9
20 9
20 10
19 10
20 10
19 10
19 11
19 12
18 12
18 11
19 11
20 11
19 10
20 11
19 9
19 8
19 9
#Observed Trajectory.
9 34
9 33
8 32
9 31
10 30
9 29
10 29
8 29
10 29
9 29
10 29
10 29
10 28
9 29
10 29
10 30
9 29
9 29
9 30
10 30
9 29
10 30
8 29
9 29
10 28
9 30
10 30
9 29
10 29
9 30
9 29
9 29
10 29
9 29
10 29
10 28
9 29
10 29
9 29
10 29
#Observed Trajectory.
42 1
41 1
40 1
40 0
40 1
40 1
40 1
39 1
38 1
37 1
36 1
35 1
35 1
33 1
33 1
32 1
32 0
32 1
32 2
31 2
31 1
30 1
30 0
30 1
29 1
28 1
28 1
27 1
26 2
26 2
25 2
23 3
23 5
23 5
21 5
20 6
19 7
19 6
19 6
20 6
#Observed Trajectory.
12 44
12 44
11 43
10 42
9 41
8 41
7 40
6 39
5 38
5 38
4 37
4 37
4 37
3 36
4 35
5 34
6 33
6 32
7 31
7 30
9 30
10 30
9 29
9 29
10 29
10 28
9 29
10 29
9 29
10 29
9 29
9 29
10 29
9 29
10 29
9 29
10 29
9 29
10 29
10 28
#Observed Trajectory.
0 17
1 17
1 16
0 15
0 15
1 15
0 15
1 15
0 15
0 15
0 14
1 13
0 15
0 14
0 13
1 13
0 14
1 14
1 15
0 15
1 15
0 14
0 15
2 15
0 15
2 15
1 15
1 16
0 16
2 15
0 15
1 15
0 15
0 15
1 15
1 14
0 14
1 14
0 15
0 15
#Observed Trajectory.
40 8
40 7
40 6
40 5
40 5
39 5
38 5
37 5
37 5
36 5
35 5
34 5
33 4
33 5
33 6
33 6
32 6
31 6
30 6
30 5
29 6
28 5
27 5
26 5
25 5
24 5
23 5
22 6
21 6
21 8
20 7
19 8
20 8
19 9
20 9
19 9
20 9
19 9
20 9
20 9
#Observed Trajectory.
17 46
16 45
15 44
14 43
13 42
12 41
11 40
10 39
9 38
7 37
7 36
7 36
6 36
5 34
6 33
7 32
8 31
8 30
9 29
9 30
10 30
10 29
9 29
9 28
10 29
10 28
9 28
10 30
9 29
9 28
10 28
9 29
10 29
9 29
9 28
10 29
10 28
9 29
10 29
10 29
#Observed Trajectory.
1 0
1 1
0 1
1 1
0 1
1 1
1 0
1 1
0 1
1 1
0 1
0 1
0 0
1 1
0 1
1 1
0 1
0 1
0 0
1 1
0 1
1 1
0 1
0 0
1 1
0 1
0 2
1 2
1 3
2 2
1 2
1 1
0 1
1 1
1 1
1 1
1 0
1 1
0 1
1 1
#Observed Trajectory.
38 34
37 33
36 33
36 33
35 33
34 33
33 33
33 33
32 33
31 33
30 33
29 33
28 33
27 33
26 33
25 33
24 33
23 33
23 33
22 33
21 33
21 33
20 33
20 33
19 33
18 33
17 33
17 33
16 33
15 33
15 32
14 32
14 32
13 30
12 30
11 29
10 29
9 29
9 29
10 29
#Observed Trajectory.
46 48
45 47
44 46
43 45
43 44
42 43
41 42
40 41
39 40
38 39
37 38
36 37
36 37
36 37
36 36
35 35
