#Observed Trajectory.
36 4
36 3
35 4
34 4
34 4
35 4
34 4
35 4
34 4
34 4
35 4
34 4
34 4
35 4
34 4
35 4
35 3
35 4
34 3
33 4
33 4
34 4
34 3
33 3
33 4
34 4
34 5
35 5
34 5
35 5
34 5
35 5
34 5
35 6
34 5
35 5
34 5
35 5
35 6
34 5
#Observed Trajectory.
48 24
48 24
47 26
47 26
46 27
45 28
45 28
45 29
43 30
42 31
41 32
40 33
40 34
39 35
39 36
38 37
38 36
37 37
36 37
35 37
34 38
33 38
32 39
31 39
31 39
30 39
30 38
30 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
30 39
30 39
29 39
31 40
29 39
#Observed Trajectory.
31 1
32 2
33 1
34 3
33 4
33 5
34 4
35 4
35 4
34 4
35 4
34 4
35 4
34 4
35 4
34 4
35 4
34 4
34 3
33 4
34 4
35 4
34 4
34 3
33 4
34 4
34 4
35 4
34 4
34 4
34 4
36 4
35 4
35 5
34 5
35 6
34 4
34 4
35 4
34 4
#Observed Trajectory.
20 17
19 16
18 18
17 18
16 18
15 19
14 19
13 21
12 22
13 23
12 24
12 25
11 26
10 27
10 28
10 28
9 29
8 29
7 31
7 32
8 33
9 34
9 34
10 36
10 35
10 36
9 37
10 38
10 39
9 40
10 40
9 40
10 40
10 41
10 42
9 43
10 43
10 43
10 42
8 43
#Observed Trajectory.
37 0
38 0
38 1
37 2
36 3
35 4
33 4
34 4
34 3
33 4
34 4
35 4
34 4
35 4
35 3
34 4
36 4
34 4
35 4
34 4
35 4
34 4
35 4
34 4
35 4
35 5
35 5
34 6
35 5
35 6
34 5
35 5
35 6
34 6
35 6
34 5
35 5
35 3
34 5
34 4
#Observed Trajectory.
38 20
38 20
37 20
36 22
35 23
34 24
35 25
36 26
37 27
38 28
38 29
38 29
37 30
36 30
35 30
34 30
34 30
35 30
34 31
33 31
34 33
33 32
32 34
32 34
30 35
30 36
30 36
29 36
30 37
30 38
29 39
30 38
29 40
30 40
30 40
30 39
29 39
30 39
29 39
30 40
#Observed Trajectory.
42 31
41 32
41 33
41 33
40 34
39 35
38 36
37 36
36 37
35 36
34 38
34 37
33 37
33 38
32 39
32 39
31 40
31 39
30 39
29 39
30 39
29 39
30 38
29 40
30 40
29 39
29 39
30 39
30 38
29 39
31 39
29 39
30 39
29 39
28 38
30 38
30 38
30 37
29 38
29 38
#Observed Trajectory.
42 49
43 49
43 48
42 47
41 46
41 46
40 45
40 44
40 45
39 43
38 44
37 44
37 44
35 44
34 43
33 42
32 41
31 40
30 39
30 38
29 39
29 39
29 39
29 38
29 37
28 38
28 39
29 39
29 40
30 40
29 39
30 39
30 40
30 40
29 39
30 39
31 38
29 38
29 38
30 38
#Observed Trajectory.
13 6
14 6
15 6
16 6
17 6
17 5
17 5
18 4
19 4
20 4
21 4
22 4
23 4
24 4
24 5
25 5
25 6
25 6
26 5
26 6
26 6
26 7
27 7
28 7
29 7
29 8
30 8
32 7
31 8
33 8
32 7
33 7
33 7
34 7
33 7
34 7
33 6
34 6
34 6
35 6
#Observed Trajectory.
12 39
11 40
10 40
9 40
10 39
9 40
10 40
10 40
8 40
9 40
10 40
9 40
9 41
10 41
9 41
10 41
10 40
10 39
9 40
10 40
9 40
10 40
9 39
9 39
10 39
9 40
10 40
9 40
10 40
9 40
10 39
9 41
11 41
9 41
10 41
9 41
10 41
10 42
9 43
10 43
#Observed Trajectory.
30 45
31 45
32 44
31 44
30 43
29 42
30 41
29 40
30 40
29 39
30 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
30 40
30 39
28 39
29 39
29 39
29 41
28 40
29 40
30 40
29 39
29 38
30 38
29 39
30 39
30 38
29 40
30 39
29 39
30 39
29 39
30 39
30 39
#Observed Trajectory.
48 20
47 19
47 20
45 21
44 22
43 23
42 24
41 24
40 25
40 25
40 27
39 28
39 28
38 30
37 31
36 32
35 33
34 33
33 35
33 36
31 37
30 39
29 38
29 39
30 39
29 39
30 39
29 39
29 40
30 40
29 39
30 39
31 38
30 39
29 39
30 40
28 39
28 38
29 38
30 38
#Observed Trajectory.
