# New slice
41 40
41 39
40 38
39 37
38 37
38 36
37 35
36 34
37 33
38 32
39 31
39 30
40 30
39 29
39 30
38 30
39 30
39 29
40 29
40 29
# New slice
16 3
17 4
18 5
18 5
19 6
20 7
21 7
22 8
23 9
24 10
25 11
26 10
27 11
28 10
28 10
29 11
29 10
29 9
30 9
30 10
# New slice
7 24
7 25
7 25
8 26
8 26
9 27
10 28
11 29
12 29
13 30
14 31
15 31
16 32
17 33
16 34
17 35
16 36
15 37
15 38
14 39
# New slice
8 37
9 37
10 38
10 38
11 38
11 38
12 39
13 39
13 39
14 39
15 40
14 40
15 41
14 42
14 43
15 44
15 44
14 44
15 45
14 44
# New slice
0 21
1 21
2 21
3 22
4 23
4 23
4 23
4 24
5 25
6 25
7 26
8 27
8 28
9 29
10 30
11 31
12 32
13 33
14 34
15 35
# New slice
18 39
17 40
16 41
15 42
14 43
15 44
14 44
15 45
14 44
15 45
14 44
15 45
14 44
15 45
14 44
15 45
14 44
14 43
15 44
15 45
# New slice
24 34
23 35
22 36
21 37
20 38
19 39
18 40
17 41
16 42
15 42
14 43
15 43
14 44
15 45
15 45
14 44
14 44
15 45
15 45
14 45
# New slice
17 30
18 31
18 32
17 32
18 33
18 33
18 34
17 35
16 36
15 37
14 38
15 39
14 39
15 40
15 41
15 41
14 42
14 42
15 43
14 44
# New slice
32 18
32 19
33 20
34 21
35 22
35 22
36 23
37 24
37 25
38 25
39 26
38 27
39 28
39 29
40 29
39 29
39 30
39 29
39 30
39 29
# New slice
15 11
16 12
17 12
17 13
18 14
18 15
18 16
19 17
20 17
21 16
22 15
23 16
24 16
25 17
26 18
27 19
28 20
29 21
29 22
30 23
# New slice
6 45
7 44
7 44
8 45
9 44
10 45
11 44
12 45
13 44
14 44
15 45
14 44
15 45
14 44
15 45
15 45
14 44
15 45
15 44
15 45
# New slice
6 32
7 33
7 34
8 35
9 36
9 36
10 36
11 37
11 37
11 38
11 38
12 39
13 40
13 41
13 42
14 43
15 44
14 44
15 45
15 45
# New slice
37 7
37 7
36 8
35 9
35 10
35 10
34 11
34 11
33 11
32 10
31 9
30 10
29 10
30 10
30 10
29 10
30 10
29 11
30 11
29 10
# New slice
38 32
38 31
38 30
38 30
39 30
39 29
39 30
39 30
39 29
39 30
39 29
39 30
38 30
39 29
38 29
39 29
39 30
39 29
38 29
39 29
# New slice
23 42
22 43
21 44
20 45
19 44
18 44
17 45
17 45
16 44
15 45
15 45
14 45
15 45
14 45
15 46
14 45
14 44
15 45
14 44
15 45
# New slice
8 26
8 26
9 27
10 28
11 29
12 30
13 31
14 32
14 33
15 34
16 35
16 36
15 37
14 38
15 39
15 39
14 40
15 41
15 42
14 42
# New slice
10 48
11 47
12 46
13 45
14 44
15 45
14 44
15 44
15 45
14 44
15 45
15 45
15 45
14 44
15 45
14 44
15 45
14 44
15 45
14 44
# New slice
32 24
33 25
34 25
35 25
36 26
37 27
38 28
39 29
38 29
38 28
39 29
39 30
39 29
39 29
39 28
38 29
39 29
39 30
39 29
39 30
# New slice
17 4
18 5
19 5
19 5
20 6
20 7
21 8
22 8
22 9
23 10
23 11
24 11
24 12
25 11
26 10
27 11
28 10
29 11
30 10
29 10
# New slice
2 4
3 5
3 6
3 7
4 8
5 9
6 10
7 10
8 11
9 12
10 12
10 12
11 13
12 14
13 15
13 16
14 17
15 18
16 19
17 20
# New slice
17 42
16 43
16 44
15 44
15 43
14 44
15 45
14 45
13 45
14 44
14 45
13 45
13 45
14 44
15 45
14 44
15 45
14 44
14 45
14 44
# New slice
3 40
4 41
5 42
6 43
7 44
7 44
8 45
8 45
9 44
9 45
9 44
10 45
10 45
11 45
12 44
13 45
13 45
13 44
14 44
15 45
# New slice
16 8
16 8
17 8
18 9
19 10
20 11
21 12
21 12
22 12
23 13
24 14
25 15
26 16
26 16
27 17
27 17
28 18
29 19
29 20
30 21
# New slice
3 20
4 21
5 22
6 23
7 24
8 25
9 26
10 27
11 28
11 28
12 29
12 29
12 29
13 30
14 31
15 32
16 33
17 34
17 35
16 36
# New slice
49 26
48 26
47 27
46 28
46 28
45 29
44 30
43 29
43 30
43 30
42 29
41 30
40 29
39 29
39 30
39 29
39 30
39 29
40 29
39 29
# New slice
35 20
34 20
33 21
34 22
35 23
36 24
37 25
38 26
39 27
40 28
39 29
39 30
40 30
39 29
39 30
40 30
39 30
39 29
38 29
39 29
# New slice
8 45
9 44
10 45
11 44
12 45
13 44
14 44
14 45
14 44
15 45
14 44
15 45
14 44
15 45
14 44
15 45
14 44
15 45
14 44
14 45
# New slice
8 26
9 27
10 28
11 28
12 29
13 30
14 30
15 31
16 32
16 33
17 34
17 34
17 35
16 35
16 36
16 37
15 38
14 38
15 39
14 40
# New slice
27 18
28 19
29 20
30 21
31 22
32 23
33 24
34 25
35 26
35 26
36 27
37 28
38 29
39 29
39 30
39 30
38 30
39 29
39 30
39 29
# New slice
6 19
7 20
8 21
9 22
10 23
10 24
11 24
12 25
13 26
14 27
15 28
16 29
16 29
