#Observed Trajectory.
41 8
41 8
40 7
39 7
39 7
39 8
38 6
37 7
36 6
35 5
34 5
35 5
34 5
35 5
35 5
35 6
34 5
35 5
34 5
33 6
34 5
36 5
34 5
35 5
35 5
34 5
35 5
34 5
35 5
34 5
34 4
35 5
33 5
33 4
34 5
35 5
34 5
35 5
34 5
35 5
#Observed Trajectory.
18 15
19 15
19 15
20 15
19 15
20 15
19 15
20 14
20 15
19 15
20 15
20 15
19 15
19 15
21 15
20 15
20 14
19 14
19 15
19 15
20 15
19 15
20 15
20 14
19 14
19 15
20 15
20 16
19 16
20 16
19 15
20 15
19 15
20 15
19 15
19 15
20 15
19 15
20 15
19 15
#Observed Trajectory.
18 25
18 24
16 23
15 22
16 21
17 20
18 19
19 19
20 18
19 17
18 16
19 16
20 16
19 16
20 15
20 15
19 15
20 15
19 15
20 15
19 15
20 15
20 15
19 16
20 16
19 15
19 14
20 14
20 15
19 15
20 15
19 15
20 15
19 15
21 15
19 15
20 15
19 15
20 15
19 15
#Observed Trajectory.
31 10
32 9
33 8
34 7
34 6
35 6
34 6
35 6
34 5
34 4
34 5
35 4
35 6
35 6
34 5
35 5
34 5
35 5
35 6
34 5
35 5
34 5
35 5
34 5
35 5
34 5
35 5
34 5
35 5
35 5
35 5
35 5
34 5
34 4
34 5
34 5
35 5
34 5
35 5
34 6
#Observed Trajectory.
3 6
4 7
4 6
5 6
6 7
7 5
6 6
7 6
8 6
7 6
8 6
9 6
10 6
10 6
10 6
10 7
11 7
12 7
12 8
12 7
13 7
14 7
15 7
17 7
16 7
17 7
17 6
18 6
19 5
19 7
20 7
21 7
22 7
24 7
24 7
26 7
25 8
26 8
27 8
29 8
#Observed Trajectory.
22 11
22 10
23 10
24 10
25 10
25 11
25 11
26 11
27 11
28 11
28 11
29 10
30 9
31 8
31 8
33 7
32 6
34 5
35 5
34 5
35 6
34 4
34 4
35 4
35 5
34 5
35 5
34 4
34 6
34 5
35 5
34 5
35 5
35 4
34 5
34 6
35 6
34 5
34 5
35 5
#Observed Trajectory.
47 11
46 11
45 11
45 11
45 10
45 11
44 10
43 10
43 9
43 9
43 10
42 9
41 9
40 8
39 8
39 8
38 8
37 8
36 6
36 6
35 6
34 5
35 5
35 5
34 5
35 5
34 5
35 5
34 5
34 6
35 6
34 5
34 4
34 5
35 5
34 5
35 5
33 5
34 5
35 5
#Observed Trajectory.
39 7
39 8
38 8
37 7
36 6
36 5
35 5
34 5
35 5
34 5
34 5
35 5
35 5
34 5
35 4
34 6
35 6
34 5
35 5
34 5
34 5
35 5
34 5
35 5
34 5
35 5
35 4
35 4
34 5
34 5
34 4
35 4
34 5
35 5
34 4
34 5
35 5
34 5
35 5
35 5
#Observed Trajectory.
49 29
48 29
47 29
46 29
46 28
45 28
44 29
44 29
43 29
42 29
41 29
40 29
40 29
40 30
39 30
40 29
39 29
40 29
39 29
40 29
40 28
39 28
39 28
38 29
39 30
40 30
39 30
40 30
39 30
39 31
39 30
38 28
39 29
40 29
39 29
40 29
39 29
40 29
40 28
39 27
#Observed Trajectory.
39 26
37 27
38 27
38 29
38 30
39 29
40 29
39 29
40 29
39 29
40 29
40 30
39 30
39 30
40 30
39 30
40 30
39 30
39 31
38 30
39 30
40 30
40 31
39 30
40 30
39 30
39 29
39 30
40 30
39 30
40 30
39 30
40 30
39 30
41 30
40 30
40 31
39 31
38 30
38 29
#Observed Trajectory.
23 3
24 3
25 3
25 4
26 4
27 4
28 4
29 4
29 5
29 4
29 4
31 4
32 4
33 5
34 5
35 5
36 5
35 5
35 5
34 5
33 6
34 5
35 5
34 5
34 5
36 5
36 5
35 5
34 5
35 5
34 5
35 5
34 5
35 5
34 5
35 5
