# New slice
3 20
2 19
1 19
1 18
2 17
1 16
0 15
1 15
0 14
1 14
0 13
1 13
1 12
0 11
# New slice
46 33
45 32
44 32
44 32
45 32
44 31
44 31
45 30
44 29
45 28
44 27
45 26
45 26
45 25
44 24
44 24
45 25
45 24
44 25
44 25
# New slice
28 44
28 44
27 43
26 42
25 41
24 41
24 40
25 39
25 39
25 39
25 40
24 39
25 40
25 39
24 40
25 39
24 40
24 40
24 39
25 39
# New slice
23 23
24 24
24 24
25 24
24 25
24 26
25 27
24 28
24 29
25 29
24 30
25 29
24 30
25 29
24 30
24 30
24 29
25 30
24 30
24 30
# New slice
34 18
33 18
32 17
31 16
30 15
30 14
29 13
30 12
30 12
29 12
30 11
30 10
29 10
29 11
30 10
30 10
29 11
30 10
29 10
30 10
# New slice
5 2
4 3
3 3
3 4
2 5
2 6
1 7
0 8
1 8
1 9
0 10
1 10
1 10
0 9
1 9
0 10
1 10
0 9
0 10
1 10
# New slice
45 14
45 15
44 16
43 17
44 18
45 19
44 19
44 20
44 21
45 22
44 23
45 24
44 24
43 25
44 24
45 24
44 25
45 24
44 23
45 24
# New slice
44 24
45 25
44 25
44 25
44 24
45 25
44 24
45 25
45 25
44 24
45 25
44 24
44 25
45 24
44 25
45 25
45 25
44 24
45 25
44 24
# New slice
25 24
24 25
24 26
25 27
24 28
25 29
25 29
24 30
24 30
25 29
25 30
24 29
24 30
24 30
25 29
24 30
25 29
24 30
25 30
24 29
# New slice
31 2
30 3
30 3
29 4
30 5
29 6
30 7
29 8
30 9
29 10
29 10
30 11
29 10
30 10
29 10
29 9
30 10
29 10
30 10
29 10
# New slice
9 32
9 33
10 34
10 35
11 36
12 36
13 37
14 37
15 38
16 39
17 40
18 41
19 42
20 41
21 41
22 40
23 40
24 39
25 40
25 40
# New slice
43 2
42 3
41 4
40 5
39 6
38 7
37 8
37 9
36 10
36 11
35 11
34 10
33 9
32 10
31 9
30 10
29 10
30 10
29 10
29 9
# New slice
34 9
33 10
