# New slice
31 21
31 20
30 19
30 18
29 17
28 16
29 16
28 16
29 15
30 15
29 15
29 14
30 13
29 12
30 11
30 10
29 10
30 10
29 10
29 9
30 9
29 9
29 10
30 10
30 9
30 10
29 10
29 11
30 11
29 10
29 11
29 10
30 10
29 10
30 10
29 10
30 10
29 10
29 10
30 10
# New slice
10 27
9 26
9 25
8 24
7 23
6 22
5 21
4 20
3 19
2 19
2 19
1 19
0 18
0 19
1 19
1 19
0 18
1 18
0 17
0 18
0 17
1 17
0 16
0 17
1 17
0 16
0 17
1 17
1 17
0 16
0 17
1 17
2 17
2 17
1 16
0 15
1 15
0 14
1 14
0 13
# New slice
38 43
37 42
37 42
36 42
35 41
34 40
34 39
33 38
32 37
31 36
30 35
29 34
28 34
28 34
27 33
26 32
25 31
25 31
24 31
24 31
24 30
25 30
24 30
25 30
24 30
24 31
24 31
25 30
25 30
24 30
25 30
24 30
25 30
25 29
24 29
24 29
24 29
23 29
23 30
24 30
# New slice
35 15
34 14
34 13
33 12
32 12
31 11
30 10
31 10
30 10
29 10
30 10
29 10
30 10
29 10
29 10
29 10
30 10
29 10
30 10
29 10
29 9
29 10
30 10
29 10
30 10
29 10
30 10
30 10
30 10
29 10
29 10
30 10
29 9
30 9
29 10
29 10
30 10
29 9
30 9
29 10
# New slice
38 31
39 30
40 29
40 29
41 28
41 28
42 27
43 26
44 26
44 27
43 26
44 26
44 25
45 25
44 25
45 25
44 25
45 25
45 25
44 25
45 25
44 25
45 25
44 25
44 24
45 24
45 25
45 25
45 26
44 25
43 24
44 24
44 24
45 24
44 24
45 24
45 24
46 24
45 24
44 24
# New slice
0 12
1 12
0 11
0 10
0 11
0 10
1 10
0 10
1 10
1 11
0 10
0 11
1 11
1 11
0 11
0 10
1 10
1 11
0 10
0 10
0 11
0 10
0 10
0 11
0 11
0 12
1 12
0 12
1 12
0 11
1 11
0 10
0 10
1 10
0 10
0 9
1 9
0 10
1 10
1 10
# New slice
13 8
13 9
12 9
11 9
10 9
10 10
9 10
8 10
8 11
8 12
7 12
6 11
5 10
5 11
4 10
3 10
2 10
1 10
0 10
1 10
0 10
0 11
1 11
1 11
0 10
1 10
0 10
1 10
0 10
1 10
0 10
0 11
1 11
0 10
1 10
1 9
0 10
1 10
0 10
0 11
# New slice
13 12
13 11
12 11
11 11
10 11
9 11
8 11
8 12
7 12
6 11
6 10
6 9
5 9
4 9
4 10
4 11
4 11
3 10
3 10
2 10
1 10
0 10
1 10
0 10
1 10
0 10
1 10
0 10
1 10
0 10
1 10
0 10
1 10
0 10
0 9
1 9
0 9
1 9
0 10
1 10
# New slice
23 3
24 4
25 5
26 6
27 6
27 6
28 6
29 7
30 8
30 8
29 8
30 9
30 10
29 10
30 10
29 10
30 10
29 10
30 10
29 10
30 10
30 10
29 10
30 10
30 9
29 10
30 10
30 11
29 10
30 10
29 10
29 9
30 9
29 10
29 10
29 11
30 11
29 11
30 11
29 10
# New slice
32 46
31 45
30 44
29 43
28 42
27 41
27 41
26 41
25 40
25 39
24 39
25 39
24 39
25 39
24 39
25 39
24 39
25 39
25 38
25 38
24 38
25 39
24 39
25 39
24 39
24 38
25 39
24 39
24 40
25 40
24 40
25 40
24 40
24 39
25 39
25 40
24 40
25 40
24 39
25 39
# New slice
22 2
22 3
23 4
24 5
25 6
26 7
27 7
28 8
29 9
30 9
29 10
30 10
29 10
30 10
29 10
29 11
29 12
30 11
29 10
30 10
29 10
29 11
29 11
30 11
29 10
30 10
30 10
29 10
30 10
29 10
29 10
30 10
30 10
29 10
30 10
29 10
29 10
30 10
30 11
29 10
# New slice
22 39
23 39
24 39
25 39
24 39
25 39
24 39
25 39
24 39
24 40
25 40
24 40
25 40
24 40
25 40
24 40
25 40
25 41
25 41
24 41
25 40
25 41
24 40
25 40
25 41
24 40
25 40
25 40
24 40
25 40
24 40
25 40
24 40
25 40
24 40
24 39
25 39
25 39
25 40
24 40
# New slice
41 25
42 25
43 25
43 24
43 25
43 26
44 26
43 25
43 26
43 26
44 26
43 25
43 26
43 27
44 26
43 25
44 25
45 25
44 24
44 24
45 24
44 24
44 23
43 24
44 24
44 25
45 25
44 25
45 25
45 25
45 24
44 24
45 24
45 25
44 25
45 25
45 25
44 25
45 25
44 25
# New slice
25 44
24 43
25 42
24 41
25 40
25 40
25 40
24 40
24 39
25 39
24 39
25 39
24 39
25 39
25 40
24 40
24 41
24 41
24 41
25 40
24 40
25 40
25 40
24 40
24 41
25 40
24 40
24 40
25 39
24 39
24 38
24 37
24 37
25 38
24 38
25 39
24 39
25 39
24 39
25 39
# New slice
15 4
15 3
14 3
13 3
12 3
11 3
10 4
9 4
8 5
7 6
6 7
5 8
4 9
3 10
3 10
2 10
1 10
0 10
1 10
1 10
1 11
0 10
0 9
1 9
0 10
0 9
1 9
0 10
0 9
1 9
1 9
0 10
1 10
0 10
1 10
0 10
1 10
0 10
1 10
0 10
# New slice
29 5
28 6
29 7
30 8
29 9
30 9
29 10
30 10
29 10
29 10
30 10
29 10
30 10
29 10
30 10
29 10
28 10
29 10
30 10
29 10
