# New slice
9 41
8 41
8 41
9 41
9 42
9 43
9 42
10 42
9 42
10 42
9 42
10 42
10 42
10 41
10 42
9 42
10 42
10 42
10 43
9 43
10 43
9 43
9 42
10 42
10 42
10 41
10 42
9 42
9 42
10 42
9 42
10 42
10 43
9 43
10 43
10 44
10 43
9 43
10 43
9 43
# New slice
23 1
23 1
23 0
23 1
22 1
21 1
20 1
20 1
20 1
19 1
19 2
19 1
18 1
18 2
17 2
16 2
16 1
15 1
14 1
13 1
12 1
11 1
10 1
9 1
9 2
8 2
7 2
7 2
6 2
5 2
4 2
4 2
3 2
2 2
1 2
1 1
1 2
0 2
1 2
1 2
# New slice
33 29
32 30
31 31
30 32
30 32
29 33
28 34
29 34
30 35
29 36
30 37
29 38
30 38
29 38
30 38
29 39
29 38
30 38
29 39
30 39
29 39
30 39
30 40
29 39
30 39
30 39
29 39
30 39
29 39
29 40
29 39
30 39
29 39
29 40
29 39
28 39
29 39
30 39
30 39
30 40
# New slice
12 48
11 47
10 46
9 45
9 46
9 45
9 45
10 45
9 44
9 43
10 43
10 42
11 42
11 42
10 43
10 43
10 43
10 44
9 44
10 44
10 45
9 44
9 43
9 44
9 43
10 43
10 42
9 42
9 41
10 41
9 41
10 41
10 40
10 40
10 39
10 39
10 40
9 40
10 40
9 40
# New slice
16 9
15 9
14 9
13 9
12 9
12 8
11 8
10 8
9 8
9 9
8 9
7 9
6 9
6 10
5 10
4 10
3 10
2 10
1 10
1 9
1 10
1 10
0 10
1 10
0 10
1 10
0 10
1 10
0 10
1 10
0 10
0 10
1 10
1 10
1 10
0 10
1 10
1 11
0 11
0 11
# New slice
20 2
20 1
20 2
19 2
18 2
17 2
16 2
15 2
14 2
13 2
13 3
12 3
12 3
12 3
11 3
10 3
9 3
8 3
7 3
7 2
7 3
6 3
5 3
4 3
3 3
2 3
2 2
1 2
0 2
1 2
0 2
1 2
0 2
0 2
1 2
2 2
1 2
0 2
0 2
1 2
# New slice
10 47
10 47
9 46
10 45
10 45
9 44
8 44
9 44
10 44
9 44
10 44
9 43
10 43
10 44
9 44
10 44
9 44
10 44
9 44
10 44
9 44
10 44
10 44
9 43
10 43
9 43
10 43
9 43
10 43
9 43
10 43
9 43
10 43
9 43
10 43
9 43
10 43
9 43
10 43
9 43
# New slice
31 43
30 43
29 42
30 41
29 40
29 39
30 39
30 38
29 39
30 39
29 39
29 40
30 40
30 39
29 39
30 39
29 39
29 40
30 40
29 39
28 39
29 39
30 39
30 39
29 39
29 39
29 40
30 40
29 40
29 40
30 40
29 39
29 39
30 39
29 40
30 40
29 39
29 38
28 38
28 37
# New slice
31 37
30 38
29 39
29 40
30 40
30 39
29 39
30 39
30 40
29 39
29 40
30 40
29 39
30 39
29 40
29 41
28 40
29 40
30 40
29 39
30 39
29 39
30 39
30 38
29 39
30 39
29 39
30 39
30 38
29 39
30 39
29 39
30 39
29 39
28 39
29 39
30 39
29 39
30 39
29 39
# New slice
26 25
26 25
26 26
26 27
26 26
26 25
25 25
25 25
24 25
23 25
23 26
22 27
21 28
21 28
20 29
20 29
19 30
19 31
18 32
17 33
16 34
15 35
14 36
13 37
12 38
12 38
11 39
10 39
9 40
9 40
10 40
10 40
9 40
9 39
9 38
10 38
9 38
10 38
9 39
9 40
# New slice
4 48
5 48
6 47
7 46
7 46
8 45
9 45
10 45
9 44
10 44
9 44
10 44
9 44
8 44
9 44
9 43
9 44
10 44
10 43
9 43
10 43
9 43
9 44
10 44
9 44
10 44
11 44
11 44
11 44
11 44
11 44
10 44
10 44
9 44
10 44
9 44
10 44
9 44
9 44
9 43
# New slice
35 39
34 39
33 39
32 39
32 40
31 39
31 38
30 38
29 39
29 39
30 39
31 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
30 39
30 40
30 39
29 39
30 39
29 39
29 39
30 39
29 39
30 39
29 39
29 40
30 40
29 39
30 39
30 39
30 38
29 39
30 39
29 39
30 39
# New slice
11 30
10 31
9 31
8 31
7 32
6 32
5 33
6 34
6 34
6 34
7 35
8 36
8 37
9 37
10 38
10 39
9 40
10 40
9 40
10 40
9 40
10 40
9 40
9 39
8 40
8 40
9 40
9 39
9 38
9 37
10 38
11 38
10 39
9 40
9 40
10 40
10 40
9 40
10 40
10 40
# New slice
17 13
16 13
15 13
15 12
15 11
15 12
14 12
13 12
12 12
12 11
12 11
11 11
10 11
9 11
9 10
9 10
8 10
8 11
7 11
6 11
5 11
4 11
3 11
3 12
2 12
1 12
0 12
1 12
1 12
0 12
0 11
1 11
0 11
1 11
0 11
0 10
1 10
2 10
1 10
1 10
# New slice
27 11
27 11
26 10
26 9
26 8
27 8
27 7
27 6
27 7
27 7
28 7
29 7
30 7
31 7
32 7
32 8
32 8
33 7
34 7
34 6
34 6
34 6
35 6
34 5
34 6
35 6
35 6
34 5
35 5
34 5
35 5
34 5
35 5
34 5
35 5
34 5
35 5
34 5
35 5
34 5
# New slice
38 47
37 46
36 45
35 44
34 43
33 43
33 43
32 43
31 42
31 42
30 42
29 41
30 40
29 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
30 40
29 39
30 39
30 40
29 39
28 39
28 38
28 38
29 38
30 38
29 39
30 39
29 39
29 38
29 38
30 38
29 39
29 39
30 39
# New slice
43 9
42 8
41 7
40 6
40 7
40 7
39 6
38 6
37 5
37 4
36 4
35 5
35 6
34 6
35 6
34 5
34 5
33 5
33 4
34 4
35 4
34 4
35 4
34 4
35 4
35 3
34 4
34 3
33 3
34 3
34 3
34 3
34 3
33 4
33 4
34 4
35 4
34 4
35 4
34 4
# New slice
18 40
17 40
16 40
16 41
15 42
14 42
13 43
12 43
12 43
11 43
11 43
10 43
9 43
9 42
8 42
9 42
9 42
9 43
9 43
10 43
9 43
10 43
10 43
9 43
10 43
10 44
9 44
9 45
9 46
10 45
9 44
10 44
9 44
10 44
9 44
10 44
9 44
9 44
10 44
9 44
# New slice
36 34
36 34
35 35
34 36
34 36
33 37
32 38
31 39
30 39
29 39
30 39
29 39
29 40
30 40
30 39
30 38
29 39
30 39
29 39
30 39
29 39
30 39
30 40
29 39
30 39
29 39
29 39
30 39
30 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
30 40
29 39
# New slice
42 3
42 4
42 5
42 5
42 4
41 4
40 4
39 4
38 4
37 4
37 5
36 5
35 5
34 5
35 5
34 5
35 5
34 5
35 5
34 5
34 5
35 5
35 6
34 5
34 5
35 5
34 5
35 5
34 5
35 5
34 5
34 5
35 5
35 4
34 4
35 4
34 4
35 4
34 4
35 4
# New slice
17 20
16 20
15 20
15 21
14 21
13 21
12 21
12 20
11 20
10 20
10 21
10 21
9 21
8 21
8 21
8 22
7 22
7 23
6 23
6 23
6 24
6 23
5 23
5 23
4 23
4 23
4 24
3 24
2 24
2 24
1 24
1 24
0 24
0 23
1 23
1 23
0 24
1 24
0 24
0 24
# New slice
2 8
2 9
1 9
0 9
0 10
0 9
0 10
1 10
1 9
0 9
1 9
0 9
1 9
1 10
0 10
1 10
0 10
1 10
1 11
0 11
1 11
0 11
1 11
1 11
0 11
1 11
0 11
1 11
0 11
1 11
1 12
0 12
0 13
1 13
0 13
0 12
0 11
0 10
1 10
0 10
# New slice
48 31
47 32
46 33
45 34
44 35
43 36
42 37
41 37
40 37
39 37
38 37
38 36
37 36
36 36
35 36
34 37
33 38
32 39
31 39
30 39
29 40
30 40
30 39
29 39
30 39
29 39
30 39
31 39
30 39
29 39
30 39
30 38
30 39
30 38
29 39
29 39
29 39
30 39
29 39
29 40
# New slice
19 13
18 13
18 14
17 14
16 14
16 15
15 15
14 15
14 15
13 15
12 15
11 15
11 14
10 14
9 14
8 14
7 14
6 14
5 14
4 14
3 14
2 14
2 14
1 14
0 14
1 14
0 14
1 14
0 14
1 14
1 14
1 15
0 15
1 15
1 15
0 15
1 15
0 15
0 14
1 14
# New slice
40 7
39 6
39 6
38 6
38 6
37 5
37 5
37 4
37 4
36 4
35 4
34 4
35 4
34 4
35 4
34 4
35 4
35 5
35 4
34 4
35 4
34 4
34 4
34 3
33 4
34 4
34 4
35 4
34 4
35 4
34 4
35 4
34 4
35 4
35 4
34 4
35 4
34 4
34 3
33 4
# New slice
47 6
46 5
45 4
44 3
43 2
44 2
43 1
43 0
43 1
44 1
45 1
44 1
45 1
44 1
45 1
45 1
45 2
44 1
44 2
44 1
45 1
44 1
45 1
45 0
45 1
44 1
45 1
45 2
44 2
44 1
45 1
44 1
45 1
44 1
45 1
44 1
45 1
44 1
45 1
44 1
# New slice
12 3
11 3
11 3
10 3
10 3
10 2
9 2
9 2
9 2
9 3
8 3
7 3
6 3
5 3
4 3
3 3
2 3
1 3
1 3
0 3
1 3
1 4
1 5
0 5
0 4
0 5
1 5
1 6
1 7
0 7
1 7
0 7
1 7
1 8
1 8
1 9
0 9
0 10
1 10
1 11
# New slice
35 34
34 35
33 36
32 37
31 37
30 37
29 38
30 38
29 39
30 39
30 38
29 39
30 39
30 39
29 39
30 39
29 39
30 39
30 39
30 40
29 40
29 41
28 40
29 40
30 40
29 39
29 39
30 39
30 40
29 39
29 40
30 40
29 39
30 39
29 39
30 39
29 39
30 39
30 39
30 38
# New slice
14 22
13 22
13 23
12 23
11 23
10 23
9 23
8 23
8 22
7 22
7 21
6 21
5 21
4 21
3 22
2 23
1 24
1 25
1 24
0 24
1 24
0 24
1 24
0 24
0 25
1 25
1 25
0 25
0 24
0 25
1 25
0 25
1 25
0 25
1 25
0 25
1 25
0 25
0 24
0 23
# New slice
4 25
4 25
4 24
4 24
3 24
2 24
1 24
1 24
1 23
0 24
1 24
1 24
1 25
0 25
0 24
1 24
1 23
0 24
1 24
1 24
0 24
1 24
0 24
1 24
1 25
0 25
0 24
1 24
1 23
0 24
1 24
1 25
0 25
1 25
0 25
1 25
0 25
0 26
0 26
1 26
# New slice
7 45
8 45
9 45
10 45
10 45
9 44
9 43
10 43
9 43
10 43
9 43
9 44
10 44
9 44
10 44
10 45
9 44
10 44
10 45
9 44
10 44
10 45
9 44
10 44
9 44
9 44
9 43
10 43
9 43
9 44
10 44
9 44
10 44
10 43
9 43
10 43
10 42
10 42
9 42
10 42
# New slice
14 2
13 2
12 2
12 2
11 2
10 2
9 2
8 2
7 2
6 2
5 2
5 2
4 2
3 2
2 2
1 2
0 2
0 1
1 1
0 1
1 1
0 1
1 1
0 1
1 1
1 1
1 1
0 1
1 1
0 1
0 0
1 1
1 0
0 0
1 1
0 1
1 1
0 1
1 1
1 1
# New slice
41 49
40 49
39 49
40 49
40 48
39 47
38 46
38 45
37 44
37 45
37 44
36 44
36 43
35 43
34 43
34 42
33 42
32 41
31 40
30 39
29 39
30 39
29 39
30 39
30 38
29 39
28 39
29 39
30 39
31 39
30 39
30 40
29 39
29 38
30 38
30 38
29 38
30 38
29 39
30 39
# New slice
34 40
33 40
32 39
31 39
30 39
30 38
30 38
30 38
29 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
30 39
30 40
29 39
30 39
29 39
30 39
29 39
29 40
30 40
29 39
30 39
30 39
29 39
30 39
# New slice
13 30
12 30
11 31
10 32
9 33
8 34
9 35
10 36
9 37
10 38
9 39
10 39
11 39
11 40
10 40
9 40
8 40
9 40
10 40
10 39
9 40
10 40
11 40
11 40
10 41
9 41
10 41
10 40
9 40
10 40
9 40
10 40
9 40
9 39
10 39
9 40
10 40
9 40
10 40
9 40
# New slice
4 0
4 0
4 1
4 1
4 1
3 1
2 1
1 1
0 1
1 1
0 1
1 1
1 0
1 1
1 2
0 2
1 2
0 2
0 2
1 2
2 2
1 2
1 2
0 2
1 2
0 2
1 2
2 2
1 2
0 2
0 3
1 3
0 3
1 3
0 3
0 4
1 4
0 4
1 4
1 3
# New slice
2 42
2 41
3 41
4 41
4 41
4 41
5 41
6 41
6 42
7 42
7 42
8 42
9 42
9 43
9 43
10 43
9 43
9 43
10 43
10 44
10 45
9 45
10 45
9 44
9 44
10 44
10 44
10 43
9 43
10 43
10 44
9 44
10 44
9 44
10 44
9 44
8 44
8 44
9 44
10 44
# New slice
27 47
26 46
25 45
26 44
27 43
28 42
29 41
28 40
29 40
29 41
28 40
29 40
30 40
29 39
30 39
29 39
29 40
30 40
29 39
29 38
30 38
30 38
29 39
29 38
29 39
29 38
30 38
29 39
30 39
30 40
29 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
30 39
29 39
# New slice
26 38
26 38
27 38
28 38
29 38
30 38
29 39
30 39
30 39
29 39
29 39
30 39
29 39
29 38
30 38
29 39
30 39
29 39
30 39
30 38
29 39
30 39
30 40
29 39
29 40
30 40
30 40
29 39
29 38
30 38
29 39
30 39
30 39
29 39
29 39
30 39
30 40
30 40
30 40
30 39
# New slice
3 42
4 42
5 42
6 42
6 42
6 42
7 42
7 42
7 43
8 43
8 42
9 42
9 41
10 41
9 41
10 41
10 41
9 41
10 41
10 40
9 40
10 40
9 40
10 40
9 40
9 41
9 40
10 40
10 40
9 40
10 40
9 40
10 40
9 40
9 39
10 39
9 39
8 40
9 40
10 40
# New slice
48 36
48 36
47 37
46 38
46 39
45 39
44 39
43 39
42 39
41 39
40 39
40 39
40 39
39 39
38 39
37 39
37 38
36 38
35 38
35 37
34 37
33 37
32 38
31 39
30 39
29 39
30 39
30 39
30 38
29 39
30 39
29 39
30 39
29 39
30 39
29 39
30 39
30 39
29 39
30 39
# New slice
18 29
17 29
16 30
15 31
15 32
15 33
15 34
14 35
13 36
13 37
12 38
12 38
11 39
10 40
9 40
10 40
9 40
9 39
10 39
9 40
10 40
10 39
9 40
10 40
9 40
10 40
9 41
9 41
10 41
10 40
9 40
9 40
10 40
10 41
9 41
10 41
10 41
9 41
9 41
8 41
# New slice
48 20
47 21
46 22
45 23
45 23
44 24
43 25
42 26
42 26
42 26
41 27
41 27
40 28
40 28
39 29
39 29
38 30
37 31
36 32
35 33
34 34
33 34
32 35
32 35
31 36
30 37
29 38
30 38
29 39
29 40
29 40
29 41
28 40
29 40
30 40
29 39
30 39
29 39
30 39
29 39
# New slice
48 20
48 21
47 22
46 23
45 23
44 24
43 25
42 26
42 27
41 28
41 29
41 29
40 30
39 31
38 32
37 33
36 34
35 35
34 36
33 36
32 36
31 37
30 38
30 39
29 39
29 40
30 40
29 39
30 39
30 38
29 39
29 40
30 40
29 39
29 38
30 38
29 39
29 38
30 38
30 39
# New slice
14 35
13 36
12 36
11 37
10 38
9 39
10 39
9 40
10 40
10 40
9 40
10 40
9 40
10 40
10 39
11 39
10 39
10 40
9 40
10 40
9 40
10 40
9 40
9 40
