#Observed Trajectory.
23 19
22 20
21 21
20 22
19 23
18 25
19 25
19 26
20 27
19 28
20 28
19 29
20 29
20 28
19 29
20 28
19 30
20 30
20 31
20 31
19 29
20 30
20 28
19 30
18 30
20 30
19 30
20 30
20 29
19 29
19 28
19 28
20 27
19 29
20 29
19 29
20 29
19 30
20 29
19 29
#Observed Trajectory.
26 34
26 35
25 36
24 37
23 38
23 37
24 37
23 38
24 38
25 38
24 39
25 39
23 39
24 40
25 40
24 40
24 40
24 40
25 40
25 41
24 40
25 40
25 41
24 41
24 40
25 40
25 40
24 40
24 40
25 40
24 40
24 40
25 39
24 40
25 40
25 40
24 40
24 41
24 40
25 40
#Observed Trajectory.
15 0
15 1
14 1
13 1
12 1
11 0
11 1
10 1
10 0
10 1
10 1
9 2
9 0
8 0
8 0
7 1
6 1
6 1
5 1
5 0
5 1
5 1
5 0
5 1
4 1
3 1
2 1
1 1
0 1
1 1
0 1
0 1
1 1
0 1
1 1
0 1
1 0
1 2
1 2
0 2
#Observed Trajectory.
21 10
21 10
21 11
20 11
19 10
18 10
17 10
17 9
18 8
17 9
16 9
15 9
14 9
13 9
12 9
11 9
10 9
10 9
9 9
9 8
8 8
7 8
7 8
7 8
6 8
6 7
5 8
6 7
6 7
5 7
4 7
2 7
2 7
1 7
0 7
1 7
0 7
0 8
1 8
1 9
#Observed Trajectory.
30 48
29 47
28 46
27 45
26 44
25 43
24 42
25 41
24 40
25 40
25 39
24 39
25 39
25 39
24 39
24 39
25 39
24 40
25 39
24 39
25 39
24 39
24 39
25 40
25 39
24 39
25 39
24 39
25 39
24 39
25 39
24 39
23 38
24 38
25 38
24 39
25 39
24 39
25 39
24 39
#Observed Trajectory.
37 27
36 27
35 28
34 28
35 30
35 30
34 30
35 30
34 30
35 30
35 31
34 30
34 29
35 30
34 29
35 29
34 30
35 30
34 30
35 30
34 29
35 30
35 30
34 30
35 30
34 30
34 30
35 30
34 30
35 30
35 31
34 30
34 31
35 31
34 30
34 29
35 29
34 31
35 30
34 29
#Observed Trajectory.
25 31
24 30
23 29
22 29
21 29
21 30
20 28
19 29
20 29
19 29
19 28
20 28
19 29
19 28
19 27
20 29
20 29
18 29
19 29
19 30
20 30
20 29
20 30
19 30
19 31
18 30
19 30
20 30
19 30
20 30
19 30
20 30
