#Observed Trajectory.
44 46
43 45
43 44
41 43
41 43
40 43
39 42
38 41
38 39
37 40
36 39
35 38
34 37
35 36
34 35
35 34
35 33
35 32
34 31
34 30
#Observed Trajectory.
9 21
10 21
11 22
12 23
13 22
14 21
14 21
16 22
17 23
16 24
18 23
19 23
20 22
21 21
22 20
23 20
24 18
25 17
26 16
26 16
#Observed Trajectory.
18 10
19 11
20 12
21 13
22 14
23 15
24 16
25 15
26 15
27 14
28 15
29 14
30 14
31 14
30 15
30 14
30 15
30 14
30 15
30 14
#Observed Trajectory.
22 31
23 31
24 30
25 29
24 28
24 28
23 27
22 26
23 25
24 24
25 24
26 23
27 23
28 22
29 21
30 20
29 19
29 19
30 18
29 18
#Observed Trajectory.
11 25
11 25
12 26
13 26
15 28
14 27
15 27
16 25
17 24
18 23
19 23
20 21
21 20
22 19
23 18
24 17
25 16
25 15
26 16
26 15
#Observed Trajectory.
16 6
17 7
18 8
19 9
20 10
22 11
22 12
23 13
24 14
24 14
25 15
26 16
25 15
26 14
27 16
27 17
27 15
28 15
28 15
29 14
#Observed Trajectory.
2 48
3 47
4 46
4 45
5 44
6 42
6 42
7 41
8 40
8 39
9 39
10 38
11 37
10 36
11 35
12 34
13 33
14 32
15 31
16 30
#Observed Trajectory.
16 29
17 27
18 26
19 25
19 24
20 23
21 22
22 21
23 20
24 19
25 18
26 17
27 16
28 15
29 15
30 13
29 14
29 14
30 15
30 14
#Observed Trajectory.
43 6
44 5
45 4
45 3
45 2
44 1
44 1
44 0
45 0
45 1
44 0
44 1
45 1
44 0
43 0
43 0
43 1
44 0
45 0
44 0
#Observed Trajectory.
42 42
41 41
41 41
39 41
38 40
37 39
37 38
35 37
34 36
34 35
35 34
35 34
34 33
35 32
34 31
35 30
34 29
35 28
34 27
33 26
#Observed Trajectory.
40 32
39 31
38 30
37 29
36 28
35 27
34 26
33 25
34 25
33 24
32 23
31 23
30 22
29 21
29 21
30 20
29 19
30 18
28 17
30 16
#Observed Trajectory.
12 24
13 25
14 26
15 27
15 27
15 26
16 25
17 24
17 23
18 24
19 23
20 22
21 21
22 20
23 19
24 17
25 18
26 17
27 16
28 15
#Observed Trajectory.
4 45
6 44
7 43
8 42
8 42
8 42
9 41
10 40
11 39
12 38
12 37
11 36
12 35
12 35
11 34
12 33
13 32
14 31
14 31
15 30
#Observed Trajectory.
44 20
45 19
43 20
42 19
43 17
42 17
41 16
40 15
40 15
40 14
41 14
39 15
38 14
37 13
36 15
36 14
35 15
34 14
33 15
32 14
#Observed Trajectory.
35 24
35 24
34 23
33 21
32 21
32 22
31 21
31 20
29 18
30 18
30 17
29 16
30 16
29 15
30 14
30 15
30 14
30 15
30 14
30 15
#Observed Trajectory.
31 24
30 23
29 23
28 22
29 22
30 21
30 20
29 19
30 18
29 17
30 17
29 16
30 15
30 14
30 15
30 14
31 15
29 14
30 15
30 14
#Observed Trajectory.
22 1
23 2
24 3
25 3
26 4
27 5
28 5
29 6
30 7
31 8
30 9
29 10
30 11
29 11
30 12
29 11
30 13
30 13
30 14
30 16
#Observed Trajectory.
4 5
4 6
5 6
7 6
7 7
8 8
9 9
10 10
11 10
12 11
13 12
13 13
15 13
15 14
16 15
17 16
17 17
18 18
19 19
20 20
#Observed Trajectory.
16 0
16 1
17 2
18 3
19 4
20 5
21 6
22 6
23 7
24 8
25 8
26 9
27 10
27 11
27 12
28 13
29 14
30 14
30 15
30 15
#Observed Trajectory.
40 13
39 14
39 15
38 14
37 15
36 14
35 15
33 14
33 15
32 14
32 15
31 14
30 15
30 14
30 14
31 14
31 15
31 14
30 14
30 15
#Observed Trajectory.
22 1
23 2
24 2
24 3
25 4
26 5
27 6
28 7
29 7
30 9
29 10
30 11
29 12
30 13
29 14
29 15
30 14
30 15
30 14
30 15
#Observed Trajectory.
33 15
32 14
31 14
31 15
31 14
31 14
31 15
30 15
30 13
29 14
30 15
30 14
30 15
30 15
30 14
30 14
30 15
30 14
30 15
31 15
#Observed Trajectory.
41 37
41 37
40 36
39 35
38 34
38 34
37 33
36 32
35 32
34 31
35 31
35 31
34 31
35 29
34 29
35 28
34 27
34 27
32 26
34 25
#Observed Trajectory.
32 2
33 3
35 3
35 4
35 5
36 7
35 7
34 8
33 9
32 10
31 11
30 12
29 13
29 13
29 14
29 15
30 14
30 15
30 14
30 15
#Observed Trajectory.
25 41
26 40
26 39
27 39
28 39
29 38
30 37
31 36
32 35
33 35
34 35
35 33
35 32
34 31
34 31
34 30
35 29
34 28
34 27
33 27
#Observed Trajectory.
47 23
46 24
45 25
44 24
42 23
41 22
42 21
41 20
40 19
39 18
39 18
39 18
39 17
38 17
37 16
36 15
36 14
35 15
34 14
33 14
#Observed Trajectory.
4 20
5 21
6 22
7 23
8 24
9 24
8 24
9 25
10 26
11 27
12 28
13 27
12 28
13 27
14 27
15 26
16 25
17 24
17 24
17 23
#Observed Trajectory.
13 38
12 37
11 36
12 35
10 34
12 33
13 32
13 31
14 30
14 29
15 28
16 27
16 26
19 25
19 23
20 23
21 22
22 21
23 20
24 20
#Observed Trajectory.
10 20
11 21
12 21
13 23
14 22
15 23
16 22
17 23
17 24
18 23
19 22
20 22
21 21
22 20
22 20
23 19
24 18
25 17
27 16
27 16
#Observed Trajectory.
3 19
3 20
4 21
5 21
6 22
7 23
7 23
8 24
9 25
10 26
10 27
12 28
12 27
13 27
14 28
15 27
16 26
16 25
17 24
18 23
#Observed Trajectory.
24 18
24 17
24 16
24 16
25 15
26 16
27 15
28 15
29 14
30 15
30 14
29 15
31 14
30 15
30 14
30 14
30 14
30 15
30 15
30 14
#Observed Trajectory.
40 11
40 11
39 12
38 13
38 14
37 15
36 14
35 14
35 15
34 15
33 13
32 14
32 15
31 14
30 15
31 15
30 14
30 15
30 14
30 15
#Observed Trajectory.
35 43
34 42
35 41
33 41
35 40
34 39
35 39
34 38
35 38
34 37
35 36
34 35
34 34
35 33
33 32
35 31
35 30
34 29
35 28
34 27
#Observed Trajectory.
11 6
12 6
13 7
14 8
15 9
16 10
17 11
18 12
19 13
20 14
21 15
22 16
22 17
23 16
23 15
23 15
23 16
25 15
26 16
27 15
#Observed Trajectory.
33 5
33 5
32 6
32 6
32 7
31 8
30 9
29 10
30 11
29 12
29 13
30 14
29 14
30 15
30 14
30 14
30 15
30 14
30 15
29 15
#Observed Trajectory.
1 40
3 40
3 39
5 38
6 37
7 36
9 35
8 35
9 35
10 34
11 33
12 32
13 31
14 31
14 30
15 29
15 28
16 28
17 27
17 26
#Observed Trajectory.
0 41
2 41
2 41
2 41
2 41
3 40
4 39
5 38
6 37
7 36
8 35
9 34
10 33
10 32
12 32
12 32
13 31
14 30
15 29
16 29
#Observed Trajectory.
4 12
6 13
6 15
7 15
8 16
10 17
10 17
11 18
12 19
13 20
14 21
15 22
16 23
16 23
17 24
18 23
19 22
20 21
21 20
22 19
#Observed Trajectory.
49 39
48 39
47 38
46 37
45 36
44 35
43 35
42 34
40 33
40 32
39 30
38 31
37 30
36 29
35 28
34 27
33 27
33 26
34 26
33 25
#Observed Trajectory.
32 22
31 21
30 20
29 19
30 18
29 17
30 16
29 15
30 15
30 14
29 14
30 15
30 14
31 14
30 15
31 15
30 14
30 15
30 14
30 15
#Observed Trajectory.
44 21
43 23
42 22
41 21
40 20
39 19
38 18
37 17
36 16
35 15
34 14
34 14
32 15
32 14
31 16
31 15
30 14
29 14
30 15
30 14
#Observed Trajectory.
1 39
2 38
2 39
3 38
4 37
5 38
5 38
6 37
7 36
8 35
8 34
9 33
10 32
11 31
12 31
13 30
14 30
15 29
15 29
16 27
#Observed Trajectory.
41 45
40 44
39 43
38 43
37 42
36 41
35 40
34 39
34 39
35 38
34 37
35 36
34 35
35 34
34 33
34 32
34 31
35 30
34 29
35 28
#Observed Trajectory.
20 23
21 23
21 23
22 23
23 23
23 22
24 21
25 20
26 19
26 18
26 17
27 18
28 16
29 15
30 14
30 15
30 14
30 16
29 14
30 14
#Observed Trajectory.
36 15
35 14
34 15
33 15
33 15
32 13
31 14
30 15
30 14
30 15
30 14
30 15
30 14
29 14
30 15
30 14
31 14
30 15
31 15
31 15
#Observed Trajectory.
45 30
45 29
43 29
45 28
45 27
44 26
43 25
42 24
42 24
41 23
41 23
41 22
40 21
39 21
39 19
38 18
37 18
36 18
35 18
35 17
#Observed Trajectory.
45 6
45 6
44 5
45 4
45 3
44 2
45 0
45 1
44 0
44 1
43 1
44 0
44 1
44 0
44 1
44 0
44 0
44 1
44 0
44 1
#Observed Trajectory.
6 30
6 30
7 31
8 32
8 33
9 34
8 33
9 34
10 33
11 32
12 31
14 30
14 29
15 28
16 27
17 26
17 26
18 25
19 24
20 23
#Observed Trajectory.
7 11
7 12
8 13
9 14
10 15
11 16
12 16
13 18
14 19
15 20
16 21
17 22
18 23
18 23
19 23
19 22
20 21
21 20
22 19
22 19
#Observed Trajectory.
38 45
37 44
37 43
35 42
34 42
35 41
34 40
35 39
34 38
34 37
35 36
34 37
35 36
34 35
35 34
33 33
35 32
34 31
35 30
34 29
#Observed Trajectory.
15 12
16 13
17 14
18 15
19 15
20 16
21 17
22 18
23 17
24 16
25 15
25 16
26 15
27 15
27 16
28 15
29 14
30 15
30 14
29 14
#Observed Trajectory.
17 7
18 8
20 9
20 10
20 11
21 11
22 12
23 13
23 14
24 15
25 16
25 15
25 16
26 16
27 14
28 16
29 14
30 15
29 15
30 15
#Observed Trajectory.
26 49
26 48
26 48
27 47
28 46
29 46
29 44
30 43
31 42
32 41
33 40
34 39
35 38
34 37
35 36
35 36
34 35
35 34
34 33
35 32
#Observed Trajectory.
8 23
9 24
10 25
12 26
12 26
12 26
13 27
14 28
15 27
15 26
16 25
17 24
18 23
19 22
20 21
21 20
22 19
22 19
23 18
24 17
#Observed Trajectory.
21 6
22 6
23 7
24 8
25 9
26 10
27 11
28 12
29 13
30 14
29 14
30 15
30 14
30 15
30 13
29 15
30 14
30 14
29 14
30 15
#Observed Trajectory.
35 46
34 46
34 45
35 43
34 43
34 42
36 41
35 39
35 40
34 38
35 38
34 37
35 36
34 35
35 34
34 33
34 33
35 32
34 31
35 30
#Observed Trajectory.
0 37
1 37
2 38
3 39
4 38
5 38
6 37
7 36
8 34
8 34
8 33
9 34
9 33
10 33
11 32
11 31
12 30
13 29
14 29
15 27
#Observed Trajectory.
49 7
48 7
47 6
47 6
46 4
45 3
44 2
45 1
44 0
44 1
45 0
45 2
44 1
43 0
43 2
43 2
44 0
44 1
44 0
45 0
#Observed Trajectory.
31 33
32 33
33 32
33 32
34 31
35 30
34 29
35 28
34 27
34 26
33 25
35 24
34 23
32 23
31 22
30 21
29 21
30 20
29 20
30 19
#Observed Trajectory.
23 36
24 36
25 35
26 34
26 33
24 32
26 31
25 30
24 29
23 28
22 27
21 26
20 25
22 24
23 23
25 24
25 23
26 22
27 21
28 20
#Observed Trajectory.
11 14
12 15
12 16
13 17
14 18
15 19
16 20
17 20
19 21
19 22
20 21
21 20
21 20
21 19
22 19
22 17
23 16
24 15
25 16
26 15
#Observed Trajectory.
8 36
8 36
9 36
10 34
11 33
12 32
13 31
14 30
15 29
16 28
17 27
18 26
19 26
20 24
21 23
22 22
22 21
23 21
24 19
25 19
#Observed Trajectory.
40 2
42 1
41 1
42 0
42 1
43 0
43 1
44 1
44 0
44 0
44 2
46 1
44 0
44 1
44 0
44 1
44 0
44 1
44 0
45 1
#Observed Trajectory.
32 13
31 14
30 15
30 14
30 15
30 14
31 14
31 15
30 15
30 14
30 15
30 14
30 15
31 14
29 15
30 14
29 14
29 15
30 14
30 15
#Observed Trajectory.
17 26
17 26
18 25
18 25
19 24
20 23
20 24
21 22
22 21
22 20
23 19
24 18
25 18
26 17
28 16
27 15
27 15
27 14
28 15
29 14
#Observed Trajectory.
42 39
42 39
41 38
40 37
39 36
38 35
38 35
37 35
37 34
36 33
35 32
35 32
34 31
35 30
34 29
35 28
34 27
33 26
34 25
33 24
#Observed Trajectory.
29 35
30 35
32 35
30 34
32 34
32 34
33 33
34 33
35 33
34 32
34 31
36 30
36 30
35 29
34 28
34 27
33 26
33 25
34 24
33 23
#Observed Trajectory.
31 0
31 1
32 2
32 2
33 3
33 4
35 4
36 5
37 4
38 3
39 4
39 4
40 3
41 3
42 2
43 1
43 0
43 1
43 0
43 1
