# New slice
36 25
36 25
35 24
34 23
33 22
32 21
31 20
30 19
29 20
28 19
27 18
26 19
25 20
24 19
24 20
25 19
24 20
25 19
25 19
24 19
# New slice
4 9
4 8
5 9
6 10
6 11
7 12
8 13
9 14
10 14
11 14
12 15
12 15
13 16
14 17
15 18
15 18
15 18
16 19
17 20
18 19
# New slice
15 7
16 8
17 8
18 8
19 9
20 10
20 10
21 11
22 12
23 13
24 14
25 15
25 16
24 17
24 17
25 17
24 18
25 19
26 20
25 19
# New slice
14 24
15 23
16 22
17 21
17 20
17 19
18 20
19 19
19 19
20 20
21 19
21 19
22 20
23 19
24 20
25 19
24 20
24 19
24 19
25 20
# New slice
23 16
23 16
23 16
24 16
25 17
24 17
25 18
25 18
25 19
24 20
24 19
25 20
24 19
25 20
24 19
25 20
24 20
25 19
24 20
25 19
# New slice
46 15
45 14
44 14
43 13
42 13
41 12
40 13
39 14
38 15
37 16
36 17
35 18
34 19
33 19
32 20
31 19
30 20
29 19
28 20
27 19
# New slice
31 18
31 19
30 20
29 19
28 20
27 19
26 20
25 19
24 20
25 19
25 20
24 19
25 20
25 19
24 20
25 19
24 20
25 19
24 19
25 20
# New slice
31 48
30 48
29 48
30 47
29 47
29 46
29 45
29 45
30 44
29 45
30 44
30 45
29 46
29 45
30 45
30 45
29 44
29 45
29 45
30 44
# New slice
27 30
26 29
25 29
24 29
25 28
24 27
25 26
26 25
26 25
25 24
26 23
25 22
25 21
24 20
25 19
24 20
24 20
25 20
24 19
25 20
# New slice
48 35
47 36
46 35
46 34
45 33
44 34
43 33
42 32
41 33
40 32
39 31
38 30
37 30
36 29
36 28
35 27
34 26
33 25
32 24
31 23
# New slice
13 45
14 44
15 43
16 42
16 41
17 40
18 40
19 39
19 39
20 38
21 37
21 36
22 35
23 34
24 33
25 32
24 31
25 30
24 29
25 29
# New slice
8 12
9 13
10 14
11 15
12 15
13 16
14 17
15 17
16 18
17 19
18 20
18 20
19 19
19 19
20 20
21 19
21 19
21 19
22 19
23 20
# New slice
30 8
30 8
29 9
28 10
27 11
26 12
25 13
24 14
24 14
24 15
25 16
24 17
25 17
24 18
25 19
24 20
25 19
24 20
25 19
24 20
# New slice
22 39
22 39
23 39
23 39
24 38
25 38
26 37
25 36
24 35
25 34
25 33
24 32
25 31
24 30
25 29
24 28
25 27
26 26
25 25
25 24
# New slice
14 33
15 32
15 32
16 32
17 31
18 31
19 30
19 30
20 29
21 28
22 27
23 26
24 25
25 24
24 23
25 22
24 21
25 20
24 19
25 20
# New slice
20 2
20 3
21 4
22 5
23 6
24 7
25 8
24 9
25 10
24 11
23 12
24 13
25 14
24 15
25 15
24 16
25 17
24 17
25 18
24 18
# New slice
26 40
27 41
28 42
29 43
30 44
29 45
30 44
30 45
31 45
30 44
30 44
29 45
29 45
30 44
29 45
30 44
30 44
29 45
29 44
30 44
# New slice
0 5
0 5
1 5
2 4
3 3
4 2
5 1
6 0
6 1
7 0
7 1
8 1
9 0
9 0
8 0
