#Observed Trajectory.
22 21
22 22
22 22
21 21
20 22
19 23
18 24
17 24
16 24
15 25
14 25
14 25
14 25
13 26
12 27
11 28
10 29
9 31
9 30
8 31
7 32
6 33
5 35
5 33
4 33
4 34
5 34
4 34
5 34
4 34
4 34
5 34
4 34
4 34
4 35
5 35
5 34
5 34
3 34
4 34
#Observed Trajectory.
28 7
27 7
27 8
26 8
25 8
25 9
25 9
24 9
24 8
24 8
23 8
22 8
22 8
21 8
20 8
19 8
19 8
18 8
17 8
16 8
14 8
15 9
14 9
14 9
13 9
12 10
11 10
10 12
10 12
8 13
9 14
9 14
8 14
8 15
7 15
6 15
6 16
5 15
4 15
5 14
#Observed Trajectory.
6 34
5 34
4 34
5 34
4 34
5 34
5 34
3 34
5 34
4 34
5 34
4 34
5 34
5 34
4 34
5 34
4 34
4 35
5 35
4 35
5 35
3 35
5 35
5 35
5 35
4 36
5 36
4 35
5 35
4 35
5 35
4 35
4 34
5 34
5 33
4 33
5 33
4 34
5 34
2 34
#Observed Trajectory.
30 40
30 39
31 39
32 39
33 39
33 40
34 40
35 40
35 39
36 39
36 38
37 38
38 38
38 38
39 38
40 38
40 37
40 36
39 38
40 38
39 38
39 38
40 38
39 38
39 39
39 40
39 40
41 40
40 40
39 40
39 39
40 39
39 39
40 39
40 39
40 40
40 39
39 39
39 38
39 39
#Observed Trajectory.
31 41
31 42
31 43
32 43
32 43
32 43
33 43
33 42
34 42
35 41
36 41
37 41
38 41
39 41
38 40
38 40
38 41
39 41
38 40
38 40
38 39
39 39
40 39
40 40
40 40
40 40
38 40
39 40
39 41
38 41
39 41
38 40
38 41
39 41
38 40
39 40
39 41
39 41
39 40
39 40
#Observed Trajectory.
46 15
46 16
45 15
44 15
43 15
44 15
43 15
44 15
44 15
43 15
44 16
43 14
44 14
43 14
43 15
44 15
44 15
44 14
44 14
43 14
43 14
44 14
43 14
44 14
43 14
44 14
43 14
44 14
44 14
44 13
44 13
44 13
43 14
43 14
44 14
43 14
43 15
44 14
44 14
43 14
#Observed Trajectory.
39 40
40 40
39 40
40 40
39 40
40 40
40 41
39 40
40 40
39 40
40 40
39 40
40 40
39 40
40 40
40 41
39 40
40 41
39 39
40 39
39 39
40 39
39 39
39 38
40 38
39 38
40 38
39 38
39 38
41 38
40 38
39 38
40 38
40 37
38 38
40 38
39 38
40 38
39 38
39 38
#Observed Trajectory.
45 49
44 49
44 48
44 47
43 46
42 45
41 44
40 43
39 42
38 41
38 41
38 40
38 40
40 40
39 40
40 40
38 40
39 41
37 40
39 40
40 40
39 40
40 41
39 39
