# New slice
23 37
24 37
23 36
22 35
22 35
21 34
20 33
19 32
20 31
21 30
22 29
23 28
23 28
23 27
24 26
24 26
25 25
24 24
25 23
24 22
23 21
22 20
21 19
20 18
19 18
19 17
20 16
19 15
19 14
19 13
20 13
19 14
19 14
20 14
19 15
20 15
19 14
20 14
20 13
19 14
# New slice
4 33
5 32
5 31
6 30
6 30
6 30
7 29
8 28
9 28
9 27
10 26
11 25
12 24
13 23
14 22
15 21
15 21
16 20
17 19
18 18
18 17
19 16
19 15
20 15
20 15
19 14
19 15
20 15
19 14
20 14
20 13
20 14
19 14
20 14
19 14
20 14
20 14
19 14
19 13
20 13
# New slice
8 17
9 17
10 17
11 17
12 17
12 17
13 17
13 17
14 17
14 17
15 17
16 16
16 16
16 17
17 16
18 15
19 15
19 14
20 14
19 14
20 14
19 14
19 13
19 14
20 14
19 14
19 14
20 14
20 14
19 14
19 15
19 15
20 15
19 14
20 14
20 13
19 14
20 14
19 14
20 14
# New slice
37 31
36 30
35 29
34 28
33 27
32 26
31 25
30 25
29 24
28 23
27 22
27 22
27 21
26 20
25 19
24 18
23 17
22 17
21 16
20 16
19 15
20 15
20 15
19 14
19 14
19 13
20 14
19 14
20 14
19 14
19 13
20 14
19 14
20 14
19 14
20 14
19 14
20 14
19 14
19 14
# New slice
10 27
11 26
11 25
10 24
11 23
12 22
12 21
12 20
13 19
14 18
14 17
15 17
16 16
16 17
17 16
18 15
19 15
20 15
19 14
19 15
20 15
19 14
19 13
20 14
19 14
19 15
20 15
19 14
19 14
20 14
19 14
20 14
19 14
20 14
19 14
20 14
19 14
20 14
19 14
20 14
# New slice
40 30
39 29
38 28
37 27
37 26
37 25
36 24
36 24
36 23
35 23
35 24
34 24
33 23
32 22
32 22
31 22
31 21
30 21
29 21
28 20
27 19
26 18
25 17
24 16
23 16
22 15
22 16
21 16
21 16
20 15
19 14
20 14
19 14
19 15
19 16
20 15
19 14
20 14
19 14
20 14
# New slice
18 7
18 8
19 9
20 10
19 11
20 12
19 13
20 14
19 14
20 14
19 14
19 14
20 14
19 14
20 14
19 14
20 14
19 14
19 13
20 14
19 14
19 13
18 14
19 14
20 14
19 14
20 14
19 14
19 15
20 15
19 14
19 15
20 15
19 15
20 15
19 14
19 15
20 15
19 14
20 14
# New slice
42 15
41 15
40 15
40 16
40 16
39 16
39 15
38 15
38 14
37 14
36 14
35 14
35 13
34 13
33 13
32 13
32 14
31 14
30 14
29 14
28 14
27 14
26 14
25 14
24 14
23 14
23 15
22 15
21 15
20 14
19 14
20 15
19 14
20 14
19 14
20 14
21 14
20 14
19 14
19 15
# New slice
22 24
23 23
24 22
24 21
23 20
22 20
21 19
20 18
19 17
20 16
19 15
20 15
19 14
20 14
19 14
19 13
20 14
19 14
20 14
19 14
20 14
19 15
19 14
20 14
19 14
19 13
20 14
19 14
20 14
19 15
19 16
20 15
19 14
18 14
18 15
19 15
20 15
20 14
19 14
19 15
# New slice
39 22
38 22
37 22
36 22
36 23
35 23
35 22
35 22
35 23
34 23
33 23
32 23
32 23
31 22
30 22
30 21
30 21
30 21
29 21
29 20
28 19
28 19
27 18
27 17
27 17
26 16
26 16
25 16
24 15
24 14
23 14
22 15
22 16
22 16
22 15
21 15
21 15
20 14
19 14
18 14
# New slice
23 16
22 15
21 15
21 14
21 13
20 13
19 14
20 14
19 14
19 15
20 15
20 14
19 14
20 14
19 14
19 14
20 14
