# New slice
6 6
5 7
5 7
4 8
4 8
5 9
4 9
4 10
5 10
4 10
5 10
4 10
5 10
4 10
5 10
4 10
5 10
4 10
5 10
5 11
4 10
4 10
5 10
5 9
4 9
5 9
4 9
4 8
5 8
4 9
4 10
5 10
5 9
5 10
4 10
5 10
5 11
5 10
5 9
5 8
# New slice
2 34
1 33
0 32
0 32
0 33
1 33
0 33
0 32
0 32
1 32
0 32
0 32
0 33
1 33
0 32
0 32
1 32
1 31
0 31
1 31
0 31
1 31
1 32
0 31
0 31
0 32
0 32
1 32
0 32
1 32
0 32
1 32
0 32
1 32
0 32
0 32
1 32
0 32
1 32
0 32
# New slice
3 2
2 3
3 4
4 4
3 4
4 5
5 6
4 7
5 7
5 7
4 8
5 8
5 9
5 8
4 9
5 9
4 9
4 8
5 8
4 9
5 9
4 9
5 9
4 9
5 9
4 9
5 9
4 9
5 9
5 9
4 9
4 10
5 10
4 10
5 10
6 10
5 10
4 10
5 10
4 10
# New slice
15 15
15 15
14 15
15 15
14 15
14 15
14 16
15 16
15 16
15 15
14 15
15 15
14 15
14 14
14 15
14 16
15 16
14 16
15 16
15 15
15 16
14 15
15 15
14 15
14 14
14 13
15 13
15 14
14 14
15 14
15 14
14 14
15 14
15 15
15 15
14 15
14 14
15 14
15 13
14 14
# New slice
8 3
7 4
7 4
6 5
5 6
5 7
4 8
4 9
4 9
5 9
4 9
5 9
5 10
4 10
5 10
4 10
5 10
4 10
4 10
5 10
4 10
4 9
5 9
5 8
5 8
4 9
5 9
4 9
5 9
4 9
5 9
4 9
5 9
5 9
4 9
4 9
4 10
5 10
4 10
5 10
# New slice
37 45
37 45
36 45
36 45
35 45
34 45
33 44
33 45
32 44
31 45
30 44
29 44
30 44
30 44
30 45
29 44
30 44
30 45
29 44
30 44
29 44
29 44
29 43
29 43
30 43
29 44
30 44
29 44
29 44
30 44
29 44
29 44
30 44
29 44
29 43
29 44
30 44
29 44
30 44
29 44
# New slice
49 44
48 44
47 44
46 44
45 44
44 44
43 44
42 44
41 44
40 44
40 43
39 43
39 42
38 42
37 42
37 43
37 43
36 43
35 43
34 43
34 43
33 43
33 43
32 43
32 43
31 43
30 44
29 44
29 43
29 44
30 44
29 44
30 44
29 44
30 44
29 44
30 44
30 45
29 45
30 45
# New slice
48 39
48 39
47 39
46 39
45 39
44 39
43 39
42 39
42 38
41 38
41 37
41 37
41 37
40 37
39 37
39 37
38 37
37 38
37 39
36 40
36 40
35 41
34 42
33 42
32 43
31 44
30 44
29 44
29 44
29 44
30 44
29 44
29 44
30 44
29 44
30 44
30 43
29 43
30 43
29 44
# New slice
31 49
30 49
30 49
31 49
31 49
32 49
32 48
32 47
32 46
32 45
32 45
31 44
30 44
29 44
30 44
29 44
29 45
29 45
29 44
29 43
30 43
30 44
30 45
29 44
29 43
30 43
29 44
30 44
30 45
29 44
30 44
29 44
30 44
30 45
29 44
30 44
29 44
30 44
29 45
28 44
# New slice
3 34
2 33
1 32
0 32
1 32
0 32
1 32
1 32
0 32
1 32
0 32
0 32
0 31
1 31
0 31
1 31
0 31
1 31
0 31
0 32
0 31
1 31
0 31
0 30
1 30
0 30
1 30
0 30
0 29
1 29
1 29
0 30
1 30
2 30
1 30
1 29
0 30
1 30
1 31
0 31
# New slice
4 33
3 33
2 33
2 32
1 31
0 31
0 31
1 31
0 31
0 31
0 30
1 30
1 31
1 30
0 30
0 31
1 31
0 31
1 31
2 31
2 31
1 31
0 31
1 31
1 32
0 32
1 32
1 33
0 33
1 33
0 33
0 33
1 33
0 32
1 32
0 32
1 32
1 32
