#Observed Trajectory.
31 0
31 0
31 0
31 0
31 0
32 0
32 0
32 0
32 0
32 0
32 0
32 0
32 0
32 0
32 0
32 0
33 0
32 0
32 0
32 0
32 0
32 0
32 0
32 0
32 0
32 0
32 0
33 0
34 0
34 0
#Observed Trajectory.
4 31
4 31
3 31
3 30
2 30
1 30
0 30
0 30
0 30
0 30
0 30
0 31
0 31
0 31
0 31
0 30
0 30
0 29
0 28
0 28
0 28
0 28
0 28
0 28
0 28
0 28
0 29
0 29
0 30
0 30
#Observed Trajectory.
27 26
27 26
28 27
29 28
30 29
30 30
31 31
32 32
33 33
34 34
35 35
35 36
36 37
37 38
38 39
39 40
40 40
41 41
41 41
42 42
41 42
40 43
41 44
41 44
42 45
43 46
44 47
45 48
46 49
47 49
#Observed Trajectory.
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
39 0
40 0
41 0
41 0
41 0
41 0
41 0
42 0
42 0
42 0
42 0
#Observed Trajectory.
11 47
11 47
10 47
11 48
11 49
11 49
11 49
11 49
11 49
11 49
11 49
11 49
10 49
10 49
11 49
11 49
11 49
11 49
11 49
11 49
11 49
11 49
11 49
12 49
12 49
12 49
12 49
12 49
12 49
12 49
#Observed Trajectory.
22 7
22 7
23 6
24 5
24 4
25 3
26 2
27 1
27 0
27 0
27 0
27 0
27 0
27 0
26 0
25 0
26 0
26 0
26 0
26 0
26 0
26 0
26 0
26 0
26 0
25 0
25 0
25 0
26 0
26 0
#Observed Trajectory.
33 19
33 19
33 20
33 19
34 19
34 20
35 20
35 19
35 19
35 19
36 19
37 19
38 19
39 19
39 19
40 19
41 19
42 19
42 20
43 20
44 20
45 20
46 20
47 20
47 19
48 19
49 19
49 19
49 19
49 19
#Observed Trajectory.
43 45
43 45
44 45
45 46
46 47
47 48
48 48
48 49
48 49
48 49
48 49
47 49
47 49
46 49
47 49
47 49
47 49
47 49
47 49
46 49
47 49
47 49
47 49
47 49
47 49
47 49
47 49
47 49
46 49
46 49
#Observed Trajectory.
1 23
1 23
0 23
0 22
0 23
0 23
0 23
0 23
0 22
0 22
0 23
0 24
0 24
0 24
0 24
0 24
0 24
0 24
0 24
0 24
0 25
0 25
0 24
0 24
0 23
0 23
0 23
0 24
0 24
0 24
#Observed Trajectory.
41 3
41 3
42 2
43 1
44 0
45 0
45 0
45 0
44 0
44 0
44 0
44 0
44 0
44 0
44 0
44 0
44 0
44 0
44 0
45 0
45 0
45 0
45 0
45 0
45 0
45 0
45 0
45 0
45 0
45 0
#Observed Trajectory.
31 23
31 23
32 24
33 24
34 24
35 25
36 26
37 27
37 28
38 29
39 30
40 31
41 32
41 33
42 33
43 33
44 33
45 33
46 33
47 33
48 33
49 32
49 32
49 32
49 32
49 32
49 32
49 33
49 32
49 32
#Observed Trajectory.
30 27
30 27
31 28
32 29
33 30
34 31
35 32
36 33
37 34
38 35
39 36
40 37
41 38
41 38
42 39
43 40
44 41
45 42
46 43
46 43
46 44
47 44
48 45
49 45
49 45
49 46
49 46
49 46
49 46
49 45
#Observed Trajectory.
30 3
30 3
31 2
32 1
33 0
33 0
33 0
33 0
33 0
33 0
33 0
32 0
31 0
31 0
31 0
31 0
31 0
32 0
32 0
31 0
30 0
30 0
30 0
29 0
29 0
29 0
29 0
29 0
28 0
28 0
#Observed Trajectory.
21 32
21 32
22 33
22 34
22 34
22 34
23 35
23 36
24 37
25 38
26 39
26 40
25 39
25 39
26 40
25 39
25 39
26 40
25 39
26 40
25 39
26 40
26 39
27 40
26 39
26 39
27 40
26 39
26 39
27 40
#Observed Trajectory.
2 32
2 32
1 32
0 32
0 32
0 32
0 32
0 32
0 33
0 33
0 33
0 33
0 33
0 33
0 33
0 33
0 33
0 33
0 34
0 35
0 35
0 35
0 36
0 36
0 36
0 36
0 36
0 36
0 37
0 37
#Observed Trajectory.
37 49
37 49
37 49
37 49
37 49
36 49
36 49
36 49
36 49
36 49
35 49
35 49
36 49
36 49
36 49
36 49
35 49
35 49
36 49
36 49
35 49
35 49
35 49
35 49
35 49
35 49
35 49
35 49
35 49
35 49
#Observed Trajectory.
5 40
5 40
6 41
7 41
8 42
8 43
9 44
10 45
11 46
11 47
10 47
11 47
10 47
11 48
10 48
10 49
10 49
10 49
10 49
10 49
10 49
10 49
10 49
10 49
10 49
10 49
10 49
11 49
12 49
12 49
#Observed Trajectory.
3 35
3 35
2 35
2 35
1 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 35
0 36
0 36
0 36
0 36
0 36
0 36
#Observed Trajectory.
3 29
3 29
2 29
1 29
0 29
0 29
0 29
0 29
0 29
0 29
0 29
0 29
0 29
0 29
0 29
0 29
0 30
0 29
0 29
0 29
