#Observed Trajectory.
37 33
38 34
39 34
38 35
39 36
39 36
38 36
38 37
40 37
39 38
40 38
39 39
40 39
40 40
39 39
39 39
40 39
39 39
39 38
40 38
39 39
40 39
40 39
40 40
39 40
40 40
39 40
40 40
39 40
40 40
39 40
40 40
39 40
40 40
39 39
41 39
40 39
39 39
39 39
40 39
#Observed Trajectory.
15 18
14 19
14 20
13 21
14 22
13 23
12 24
11 25
10 26
10 27
10 28
10 29
10 30
9 31
8 32
8 32
7 32
6 33
5 34
4 34
4 35
4 35
5 35
4 35
5 35
4 34
5 35
4 35
5 35
4 35
5 35
5 34
3 34
4 34
4 34
5 34
4 34
5 34
4 34
5 34
#Observed Trajectory.
36 10
37 11
38 12
39 13
39 12
40 13
41 14
42 14
42 13
43 13
43 13
43 12
44 12
44 11
43 12
43 11
44 11
44 11
43 12
44 12
45 12
45 13
44 15
45 14
45 15
44 15
44 16
43 14
44 14
44 14
43 14
43 14
44 14
44 14
44 15
45 15
44 15
45 15
45 16
44 15
#Observed Trajectory.
28 36
27 35
26 35
25 35
25 36
24 35
24 35
23 35
23 34
22 34
21 34
20 34
20 35
20 36
20 36
19 36
18 36
17 36
16 36
16 36
16 37
17 35
15 35
14 35
13 35
12 35
11 35
10 35
9 34
8 34
7 34
6 34
6 35
5 35
4 35
5 35
4 35
6 35
4 35
5 35
#Observed Trajectory.
1 12
2 13
3 14
4 14
5 14
4 14
5 14
4 14
5 14
4 14
5 14
4 14
4 15
4 15
5 15
4 15
5 15
5 14
4 14
5 14
4 14
5 14
5 13
5 14
4 14
5 14
4 14
5 14
5 13
4 14
5 14
4 14
5 14
5 15
5 13
5 13
4 14
4 14
4 15
5 15
#Observed Trajectory.
44 13
43 14
44 14
43 13
44 14
43 14
44 14
43 14
44 14
44 13
44 13
44 14
42 15
43 14
44 14
43 14
43 14
44 14
43 14
44 14
43 14
43 14
44 13
43 13
44 13
43 14
44 14
43 14
43 13
44 13
43 14
44 14
43 13
44 13
43 15
44 15
45 15
45 15
44 15
44 14
#Observed Trajectory.
3 49
3 48
2 47
1 46
0 45
1 45
1 44
2 44
1 43
2 42
3 42
4 41
5 40
4 40
4 39
5 39
4 37
5 36
5 35
4 35
5 35
4 35
6 35
4 35
4 34
4 35
4 34
5 34
4 34
5 34
5 35
4 35
5 35
5 36
4 35
5 36
4 34
4 33
4 34
4 35
#Observed Trajectory.
16 44
15 43
14 42
13 41
12 41
11 41
10 40
9 40
8 39
7 38
6 37
5 36
4 35
4 34
5 34
3 34
5 33
4 35
5 35
4 35
5 35
5 35
4 35
5 35
4 35
4 35
4 35
4 35
6 35
5 35
4 35
4 34
5 34
5 34
3 34
4 34
5 34
4 34
5 34
4 34
#Observed Trajectory.
15 1
14 2
13 3
13 4
12 4
11 5
11 4
10 5
10 6
10 6
10 6
8 7
9 7
8 8
8 9
7 9
6 10
5 11
5 11
4 12
4 13
4 13
6 13
6 13
5 14
4 14
4 13
5 13
4 14
4 14
4 14
5 14
5 14
5 15
5 16
4 15
4 15
5 15
5 14
4 14
#Observed Trajectory.
12 34
11 34
10 34
9 34
8 34
8 34
8 33
7 34
7 34
6 34
6 35
5 35
3 35
5 35
4 35
4 34
4 34
5 34
5 34
5 34
4 34
5 34
5 33
4 33
5 33
4 34
4 33
5 33
5 34
4 35
5 35
4 35
5 35
6 35
4 35
6 35
4 35
5 35
5 35
4 35
