# New slice
5 33
4 32
5 31
6 31
7 30
7 29
7 29
7 29
8 28
9 27
8 26
9 26
9 26
10 26
9 26
10 26
10 26
9 25
10 25
9 25
9 26
9 25
10 25
9 25
10 25
9 25
10 25
9 25
10 25
9 25
10 25
10 24
9 24
10 24
9 24
10 24
9 24
9 23
9 23
10 23
# New slice
1 19
2 19
3 19
4 19
5 19
6 20
7 21
8 22
9 23
10 23
9 23
9 23
9 23
9 24
10 24
10 24
10 23
9 24
9 24
9 24
8 24
9 24
10 24
10 23
9 24
9 23
9 23
8 24
9 24
9 23
10 23
10 23
9 24
10 24
9 24
10 24
9 24
9 24
10 24
9 25
# New slice
27 35
26 36
25 37
24 38
24 38
25 38
24 39
24 38
25 38
24 38
24 38
25 38
25 38
24 39
24 40
24 40
25 40
24 40
23 40
24 40
25 40
25 41
24 41
23 40
24 40
24 41
23 40
24 40
24 41
23 40
24 40
25 40
24 40
24 39
25 39
24 39
25 39
25 38
24 39
25 39
# New slice
28 6
29 6
28 7
27 8
27 8
26 8
25 9
24 9
24 10
24 10
25 11
24 12
25 13
25 14
24 14
25 14
24 15
23 15
24 15
24 14
24 13
25 13
25 14
24 14
24 13
25 13
25 14
24 14
25 14
24 14
24 15
24 16
24 17
25 16
24 15
25 15
24 15
24 14
25 14
25 13
# New slice
25 1
25 2
26 2
27 2
28 2
28 1
28 2
28 2
29 2
28 3
28 2
28 2
29 2
29 2
28 3
28 4
29 4
30 4
29 5
29 5
30 5
29 6
28 7
27 8
26 9
25 10
24 11
25 12
24 12
25 13
25 14
26 14
25 14
24 14
25 14
25 15
25 16
24 15
24 15
25 15
# New slice
0 4
0 5
1 5
2 5
2 4
3 4
4 4
5 4
5 4
5 3
6 3
7 3
7 2
6 2
6 1
7 1
8 1
8 0
8 1
7 1
7 2
7 1
8 1
8 2
7 2
8 2
8 2
7 2
7 1
8 1
7 1
7 2
7 3
8 3
7 3
7 2
8 2
8 1
8 1
7 1
# New slice
8 4
7 4
8 4
8 4
8 5
7 5
8 5
8 6
8 5
7 5
8 5
7 5
7 4
8 4
7 4
8 4
7 4
8 4
7 4
7 5
8 5
7 5
8 5
7 5
7 5
8 5
7 5
8 5
7 5
8 5
8 6
8 6
7 6
7 7
8 7
7 6
7 5
8 5
8 6
7 5
# New slice
20 30
21 30
22 30
23 30
24 29
24 28
25 27
26 26
26 26
27 25
28 25
28 26
29 26
30 26
29 25
29 26
29 25
29 25
28 25
29 25
30 25
30 24
29 24
29 23
30 23
29 24
29 24
29 25
30 25
29 25
30 25
29 25
29 24
30 24
30 25
29 25
30 25
29 25
29 26
30 26
# New slice
23 41
24 40
25 40
24 40
24 39
25 39
24 39
25 39
24 39
24 38
25 38
