#Observed Trajectory.
28 22
28 23
26 23
25 24
24 25
23 25
22 27
21 27
20 28
19 29
19 29
18 30
18 31
17 31
16 31
16 32
15 32
14 33
15 32
14 34
15 34
15 33
14 34
15 34
14 34
14 35
15 35
14 34
15 34
15 34
13 34
14 34
14 35
14 34
15 34
15 33
14 34
15 34
14 34
15 34
#Observed Trajectory.
11 37
12 36
13 34
14 35
15 35
15 35
13 35
14 35
14 35
15 35
14 34
15 34
14 34
14 33
15 34
14 34
15 34
14 34
15 34
14 34
14 33
15 34
14 34
14 35
13 35
15 34
14 34
15 34
14 34
14 35
15 35
14 33
15 35
15 34
14 34
15 34
14 34
15 34
14 34
15 34
#Observed Trajectory.
39 41
38 40
38 40
37 39
36 38
35 37
35 36
35 35
35 34
35 33
34 33
33 33
32 33
31 32
30 32
30 31
29 30
28 30
27 30
27 31
26 31
25 31
24 32
23 31
22 31
22 31
21 31
21 32
19 32
18 33
17 34
17 34
16 34
16 35
16 35
15 34
14 34
15 34
15 34
15 33
#Observed Trajectory.
8 11
7 12
7 13
7 14
6 14
5 15
4 15
4 16
5 15
5 14
5 14
4 16
5 15
4 15
5 15
6 14
4 15
5 15
5 15
4 15
5 15
5 14
4 15
5 15
4 15
6 15
4 15
6 15
6 14
4 15
6 15
6 16
5 15
5 14
4 15
5 15
4 15
4 14
5 14
4 14
#Observed Trajectory.
7 24
8 25
7 26
6 27
5 28
4 29
4 30
5 30
6 30
7 30
8 30
8 30
9 30
9 30
10 31
11 32
12 33
13 34
14 33
15 34
14 34
15 34
14 34
15 34
14 34
14 34
14 33
15 34
14 34
14 34
15 34
15 35
14 34
14 33
14 33
15 34
14 34
14 35
15 34
14 34
#Observed Trajectory.
19 0
19 1
18 2
17 2
16 3
16 4
16 4
15 5
15 6
14 8
13 7
12 8
11 8
10 8
9 11
9 11
8 12
7 13
6 14
5 15
4 15
4 15
5 15
4 15
5 15
4 15
5 15
4 15
4 15
5 15
4 15
5 15
4 15
5 15
5 14
4 16
5 15
4 15
5 15
4 15
#Observed Trajectory.
10 29
11 30
11 31
10 32
12 32
13 33
13 34
14 33
15 34
15 35
14 34
14 34
16 34
15 33
14 33
14 34
15 35
13 34
14 34
14 34
15 34
15 34
14 35
15 35
14 34
14 33
15 34
14 34
15 34
14 34
15 34
14 34
15 34
13 34
15 34
14 35
14 35
15 35
14 34
15 34
#Observed Trajectory.
7 4
6 5
5 6
4 7
3 9
2 9
3 10
3 11
3 10
4 11
5 12
4 12
4 13
4 13
6 14
4 16
5 15
4 14
5 14
4 15
5 15
5 14
4 15
5 15
4 15
5 15
4 15
5 15
5 16
4 14
5 15
5 14
4 15
4 16
5 15
4 15
5 15
4 15
5 16
4 14
