#Observed Trajectory.
36 24
37 25
37 24
38 26
38 27
38 27
39 28
40 28
39 29
40 29
40 30
38 30
40 29
39 29
40 29
39 30
40 28
39 29
40 29
40 29
38 29
38 30
39 29
40 29
40 29
39 29
39 28
41 28
39 29
40 29
39 29
40 29
40 29
38 29
38 30
39 30
40 30
40 30
39 29
39 29
#Observed Trajectory.
46 45
45 44
45 44
44 43
43 42
42 41
42 40
40 39
41 38
39 38
38 38
38 37
37 36
36 36
36 36
35 35
35 34
35 34
36 33
37 32
38 31
38 31
39 30
39 29
40 29
39 29
39 30
39 29
39 29
41 29
40 29
39 29
39 29
39 28
39 29
40 29
40 28
40 29
39 29
39 30
#Observed Trajectory.
20 43
19 43
18 44
17 44
16 44
15 44
14 44
14 44
14 43
15 43
14 42
13 44
14 44
15 44
15 45
15 44
14 44
15 44
14 44
14 45
15 45
14 44
15 44
14 44
15 44
14 44
14 44
16 44
14 44
14 44
15 44
14 44
15 44
14 44
15 44
14 44
15 44
14 44
15 44
14 44
#Observed Trajectory.
21 8
22 8
23 8
24 8
25 8
25 9
26 9
26 9
28 9
29 9
30 9
29 10
30 10
29 10
30 10
29 10
30 10
29 10
29 9
30 9
29 10
29 9
29 10
30 9
29 10
30 10
29 10
29 10
31 10
31 10
30 10
29 10
29 11
30 11
30 11
29 11
30 11
30 10
29 10
30 10
#Observed Trajectory.
3 18
4 18
5 18
6 18
7 18
7 19
7 19
7 18
8 18
8 17
9 17
10 17
12 17
12 17
13 17
14 17
15 17
16 17
16 18
16 18
17 18
18 18
18 18
20 18
20 17
21 16
22 15
22 15
23 15
24 13
25 14
26 13
27 11
27 13
28 12
29 12
28 11
28 11
28 12
29 12
#Observed Trajectory.
19 37
18 38
17 39
16 40
15 41
14 42
13 43
14 43
15 43
15 43
15 44
14 44
15 44
14 44
15 44
14 44
15 44
14 44
15 44
14 44
14 44
15 44
15 43
14 43
14 42
13 43
13 43
14 43
14 42
13 44
13 44
15 44
13 44
13 44
14 44
14 44
15 44
14 44
14 45
15 45
#Observed Trajectory.
48 34
47 34
46 33
45 33
44 31
43 30
42 30
41 29
41 29
40 29
39 29
40 29
39 29
41 29
39 29
39 29
39 28
39 29
39 29
40 30
40 29
39 29
40 29
39 29
40 29
40 28
39 29
40 29
39 29
40 29
39 29
40 30
39 28
39 29
39 30
39 29
40 29
40 28
38 29
40 29
#Observed Trajectory.
11 14
12 14
13 14
13 13
14 13
15 13
16 13
17 13
18 13
19 13
20 13
21 13
21 12
21 13
22 13
22 12
23 12
23 13
24 13
24 12
24 12
25 12
25 11
25 10
26 10
27 10
28 10
28 10
29 10
30 10
29 10
29 11
30 11
29 11
29 11
30 11
30 10
29 10
30 10
29 10
#Observed Trajectory.
19 2
20 2
21 3
22 4
23 5
23 6
23 7
25 8
25 8
26 9
27 9
27 9
28 9
29 9
30 9
29 10
29 11
30 11
29 11
30 11
30 10
30 9
29 11
29 11
30 11
29 11
29 11
30 11
29 11
29 9
30 10
29 10
30 10
29 10
30 10
29 10
30 10
29 10
30 10
29 10
#Observed Trajectory.
24 12
25 12
26 12
27 12
28 11
28 10
29 10
29 10
31 10
31 9
30 10
29 10
30 10
29 10
30 10
28 10
29 10
29 10
29 10
30 10
30 11
29 11
28 11
29 12
28 11
29 11
30 11
30 10
29 10
29 10
30 10
29 10
30 11
29 10
30 10
29 10
30 10
29 9
30 10
29 10
#Observed Trajectory.
46 32
45 32
45 32
44 32
43 30
42 30
41 29
40 29
39 29
39 29
40 29
39 29
39 29
40 29
39 29
39 31
40 29
39 29
40 29
39 29
40 29
39 29
39 29
39 29
40 29
39 29
40 29
39 29
40 29
38 29
39 29
40 29
39 29
40 29
39 29
40 29
40 29
39 29
39 29
40 29
#Observed Trajectory.
35 45
35 44
34 43
35 43
34 42
36 41
34 40
36 39
35 39
34 39
35 38
34 37
34 36
35 35
36 34
37 33
37 33
37 32
37 32
38 31
39 30
38 30
38 30
39 29
40 29
40 29
38 29
39 29
40 29
39 29
39 28
39 29
40 29
39 29
39 28
39 29
40 29
39 29
40 29
39 29
#Observed Trajectory.
6 36
6 36
8 36
8 37
9 38
10 38
11 39
11 40
11 40
12 41
12 41
13 42
14 42
13 43
14 43
14 42
13 42
13 43
13 43
14 43
15 43
14 44
14 45
15 45
15 45
14 44
15 44
15 44
15 43
15 43
15 44
13 44
14 44
15 44
14 44
15 44
14 44
15 44
14 44
15 44
#Observed Trajectory.
32 23
32 22
32 22
33 23
34 24
35 24
36 25
37 26
38 26
39 28
39 29
40 29
39 29
39 30
39 29
40 29
39 29
40 29
40 29
39 29
40 29
39 29
39 29
39 28
39 29
39 30
39 29
40 29
39 29
39 28
39 28
39 28
39 29
40 29
40 28
39 29
39 30
38 30
39 29
39 29
#Observed Trajectory.
9 18
10 18
10 19
10 20
11 20
11 21
12 21
13 21
14 21
14 21
15 21
16 22
16 22
16 21
17 21
18 21
18 20
19 19
19 18
20 18
21 17
22 16
22 16
22 16
23 16
24 15
25 15
25 14
25 13
25 12
27 12
28 11
29 11
30 11
29 12
28 9
29 10
30 10
29 10
30 10
#Observed Trajectory.
16 18
17 18
17 18
18 18
19 18
20 17
21 17
22 16
22 16
22 17
23 15
24 15
25 14
26 13
27 12
28 12
29 12
29 11
30 11
29 11
29 10
29 10
30 10
29 9
29 10
29 11
28 10
30 10
30 10
29 9
29 10
30 10
30 11
29 11
29 10
29 11
30 11
29 11
30 11
29 11
#Observed Trajectory.
44 27
43 26
42 28
41 29
40 28
38 30
40 29
39 29
40 29
39 29
39 30
38 30
38 29
39 29
39 29
40 29
39 29
39 30
39 30
39 28
39 29
40 29
40 30
40 29
39 30
39 29
40 29
39 29
40 28
38 29
39 29
40 28
39 30
39 29
40 29
40 29
40 29
39 30
39 28
39 29
#Observed Trajectory.
1 37
0 38
1 38
1 39
2 39
2 39
3 39
5 39
5 40
6 40
7 41
7 41
9 42
9 43
10 43
10 41
11 43
12 43
13 43
13 42
14 43
14 42
13 43
13 42
14 42
13 43
13 44
14 44
15 44
14 44
15 44
14 44
15 44
15 43
15 44
14 44
15 44
15 44
14 44
14 43
#Observed Trajectory.
44 25
43 26
41 27
41 28
41 29
40 28
40 29
39 29
40 30
39 28
38 28
39 28
39 29
40 29
40 29
38 29
40 29
39 27
38 29
39 29
40 29
