#Observed Trajectory.
40 27
39 27
38 27
38 27
36 27
35 28
34 27
33 28
32 29
31 30
30 31
29 32
28 32
27 33
27 33
27 34
26 35
26 36
25 37
25 38
24 38
24 38
22 38
21 38
20 37
19 36
19 35
18 35
17 35
16 35
16 34
15 34
14 34
14 33
13 33
12 33
11 33
11 31
11 33
10 33
#Observed Trajectory.
36 16
35 15
34 15
33 15
33 15
32 15
31 15
30 15
29 14
29 14
29 13
29 13
29 13
29 13
28 13
27 13
26 13
26 12
26 11
25 11
25 11
24 11
23 12
22 13
22 14
20 14
20 13
20 14
20 14
19 15
18 16
17 17
16 18
15 19
14 19
13 20
12 21
11 21
10 22
9 23
#Observed Trajectory.
17 7
16 8
16 8
15 8
15 9
14 10
14 11
14 12
12 13
11 14
10 15
10 16
8 17
7 18
6 19
6 20
5 21
5 22
4 23
3 24
2 25
1 26
0 27
1 27
0 28
0 27
1 27
0 28
0 28
0 29
1 29
0 29
0 30
0 29
0 30
2 30
1 30
0 30
0 29
0 30
#Observed Trajectory.
28 44
27 42
26 42
25 41
24 41
23 40
22 40
21 40
20 38
19 37
18 36
17 35
16 35
15 35
14 35
13 35
12 35
11 35
11 36
11 35
10 35
9 34
8 33
7 32
6 31
5 31
5 31
4 31
3 30
2 30
2 30
1 30
1 29
0 29
1 29
0 30
1 30
1 31
0 30
0 30
#Observed Trajectory.
23 21
22 21
22 21
21 21
20 21
19 21
18 21
17 21
16 21
16 21
15 21
15 20
14 20
14 20
14 18
13 19
12 20
12 20
11 21
10 22
9 23
8 24
8 24
7 26
6 26
5 28
4 28
3 29
2 30
1 30
1 29
1 30
0 30
0 31
1 31
0 30
0 30
1 30
0 30
1 30
#Observed Trajectory.
24 44
23 44
23 43
22 42
21 41
20 40
19 39
18 38
17 37
16 36
16 36
15 35
14 35
13 35
13 35
13 34
13 34
11 34
10 34
9 33
8 32
8 32
7 32
6 31
6 32
5 31
4 31
3 30
2 30
1 30
0 30
1 30
0 30
0 29
0 30
1 30
0 30
1 30
0 30
1 30
#Observed Trajectory.
17 21
17 22
16 20
15 21
14 21
13 21
13 23
11 22
11 22
11 22
10 23
9 24
8 24
7 26
6 27
5 28
4 28
3 29
3 30
3 30
3 29
3 29
2 29
2 30
1 30
1 31
1 30
0 30
1 30
1 31
0 30
0 29
0 30
1 30
0 30
1 30
1 29
0 30
1 30
0 30
#Observed Trajectory.
44 30
43 30
42 30
41 30
40 30
39 30
38 30
37 30
37 29
36 29
35 29
34 30
33 31
32 32
31 33
30 33
29 33
28 34
27 35
27 35
26 36
24 36
23 35
22 36
22 37
22 37
23 38
22 38
22 37
21 37
20 37
19 36
18 35
18 36
18 36
18 36
17 36
17 35
16 35
16 34
#Observed Trajectory.
8 7
7 8
6 8
5 9
4 10
2 11
2 12
1 13
0 14
0 13
0 12
0 12
1 12
0 13
1 13
0 13
1 13
1 14
0 15
1 15
0 16
0 18
0 18
0 18
0 17
1 17
0 18
1 18
0 19
0 18
1 18
0 19
0 20
0 21
0 22
0 20
1 21
0 22
1 22
0 23
#Observed Trajectory.
19 18
18 19
17 20
16 19
15 19
14 19
13 20
12 21
11 22
11 22
11 22
10 22
9 23
8 25
8 25
7 26
7 27
6 28
5 28
4 29
4 30
2 30
1 30
1 31
0 30
1 30
0 30
0 31
1 31
0 29
0 31
1 31
0 30
1 30
0 30
2 30
0 30
1 30
0 30
1 30
#Observed Trajectory.
2 6
3 8
3 7
2 8
2 9
1 10
1 10
0 11
1 11
0 12
0 12
1 12
0 12
1 13
0 14
1 14
0 15
1 15
0 16
2 16
0 17
0 16
0 16
1 16
0 17
2 17
0 18
1 18
0 18
0 18
0 19
1 19
0 20
0 21
1 21
0 22
1 22
1 23
0 24
1 24
#Observed Trajectory.
2 31
1 30
0 30
0 31
1 31
0 29
0 31
1 31
0 30
1 30
1 30
0 30
1 30
0 30
1 30
1 30
1 30
0 30
0 31
1 31
0 30
1 30
1 29
0 30
1 30
1 30
0 30
1 30
0 30
1 30
1 31
0 31
0 31
0 32
1 32
0 31
0 30
1 30
0 30
1 30
#Observed Trajectory.
42 18
41 17
41 17
40 17
39 16
37 15
37 14
36 13
36 13
36 14
35 12
34 12
33 10
34 10
35 10
34 10
34 11
35 11
34 10
34 11
35 11
34 11
35 11
34 10
33 10
35 10
35 11
34 10
36 10
35 9
34 9
34 9
34 9
35 9
34 8
34 8
35 8
34 8
35 8
34 9
#Observed Trajectory.
4 19
3 19
3 20
3 21
3 22
2 23
1 24
0 25
2 24
0 25
1 25
0 25
1 25
0 25
1 25
0 26
1 26
0 27
1 27
0 28
1 28
0 29
1 29
1 30
0 30
1 30
0 30
0 30
1 30
0 30
1 30
0 30
0 31
0 30
0 30
0 31
0 32
1 31
0 30
0 30
#Observed Trajectory.
5 36
4 36
3 35
3 35
2 34
1 33
0 32
1 31
1 32
0 31
1 31
0 30
0 30
1 30
0 30
1 30
0 30
1 29
0 31
1 31
0 30
1 30
1 30
0 31
1 31
0 29
1 30
0 30
1 30
1 30
0 30
0 29
1 29
0 30
0 30
1 30
0 30
0 30
1 29
0 31
#Observed Trajectory.
32 22
32 23
32 24
32 23
32 24
31 24
30 25
29 25
28 26
28 26
27 27
26 28
25 28
25 28
24 28
23 29
22 30
21 31
20 32
19 32
17 33
16 34
16 34
15 34
13 34
14 34
12 34
13 34
11 34
10 34
9 34
8 34
7 33
6 32
5 31
4 31
4 30
3 30
2 30
1 30
#Observed Trajectory.
28 49
27 49
28 49
29 49
29 48
28 47
27 46
27 46
25 45
25 44
24 43
24 43
22 42
22 41
21 40
20 39
19 38
19 39
18 37
17 36
16 35
15 35
15 35
13 35
13 35
11 35
10 35
9 34
8 33
7 32
7 31
5 31
4 30
4 30
3 30
2 30
1 30
0 30
1 30
0 30
#Observed Trajectory.
19 14
19 16
18 16
17 17
16 18
15 19
14 19
13 20
11 21
11 23
10 23
10 24
9 25
8 26
7 26
6 27
5 29
4 29
3 30
3 29
2 31
2 29
1 29
1 30
0 29
1 29
0 30
1 30
0 30
0 31
1 31
1 31
0 31
0 30
1 30
0 30
1 30
0 30
1 30
1 30
#Observed Trajectory.
18 40
17 39
16 38
15 37
14 36
13 35
13 36
12 36
12 36
11 35
10 35
9 35
8 33
7 33
6 32
5 31
4 30
4 30
2 30
1 30
0 30
1 30
1 30
0 30
1 30
0 30
0 31
