#Observed Trajectory.
45 11
44 11
43 11
43 10
42 10
41 11
41 10
40 11
39 12
39 13
39 13
38 14
37 14
36 14
35 14
35 14
34 13
34 15
34 14
34 13
33 14
32 14
31 14
30 14
29 14
30 14
29 14
29 13
29 13
30 13
31 13
29 14
29 13
29 12
29 12
30 13
30 14
30 15
30 14
30 13
#Observed Trajectory.
17 31
16 31
15 31
15 31
14 31
13 31
12 31
11 31
10 31
10 30
9 29
8 28
7 27
7 27
6 26
5 25
4 25
4 26
3 25
2 25
1 25
1 24
1 23
0 23
0 24
1 24
1 25
0 25
1 25
0 25
1 25
0 25
1 25
0 25
1 25
0 25
0 25
1 26
0 26
0 26
#Observed Trajectory.
48 41
47 39
46 38
46 38
45 37
44 36
43 35
42 35
41 35
40 34
39 33
38 32
37 31
36 30
35 30
34 30
34 30
35 30
35 29
35 30
35 30
34 30
35 30
34 30
34 29
35 29
34 29
35 29
34 29
35 29
34 29
35 29
35 29
34 29
34 29
35 30
34 29
35 29
34 29
35 29
#Observed Trajectory.
30 31
31 31
32 31
32 30
32 32
33 31
34 31
33 30
34 30
34 31
33 30
33 30
35 30
34 30
34 30
36 30
35 30
35 30
34 30
35 30
35 30
34 30
35 30
35 30
34 30
35 30
34 30
35 30
35 29
34 29
35 29
35 29
33 29
34 29
34 28
34 28
34 29
35 29
34 29
34 28
#Observed Trajectory.
35 5
34 5
34 5
33 6
33 6
33 6
32 7
31 8
30 9
29 10
29 11
29 11
30 12
29 13
30 13
29 14
30 14
29 14
30 14
30 13
29 14
28 15
30 15
29 15
29 14
29 13
29 13
29 12
31 13
30 14
30 15
29 15
30 15
30 14
29 14
29 15
30 15
29 15
30 15
30 14
#Observed Trajectory.
18 30
19 31
17 31
16 31
16 30
15 30
15 29
14 29
14 29
13 29
12 30
11 29
10 28
9 27
8 26
7 25
7 24
6 23
6 25
6 26
7 25
6 25
5 25
5 26
4 25
3 25
2 25
2 25
2 25
0 25
2 25
2 26
2 25
1 25
0 25
0 25
1 25
0 25
1 25
0 26
#Observed Trajectory.
49 7
48 7
48 6
47 5
46 4
45 3
44 2
43 1
44 1
44 1
45 1
44 0
44 1
44 1
44 0
44 1
44 0
44 1
44 0
44 1
45 2
44 1
45 1
43 0
45 0
45 1
45 0
44 1
45 1
44 0
44 0
44 1
45 2
44 0
44 0
44 1
44 2
43 2
44 1
45 1
#Observed Trajectory.
21 9
22 10
21 11
23 11
24 10
25 13
25 12
26 13
27 13
28 14
29 14
29 13
29 14
30 14
29 14
29 15
29 14
30 14
29 14
30 15
30 15
29 15
30 15
29 15
30 15
29 15
30 15
29 15
29 17
28 15
29 15
29 16
30 16
29 15
30 15
29 15
30 15
29 15
30 15
29 15
#Observed Trajectory.
20 8
21 8
22 8
23 8
25 8
25 9
26 10
26 9
27 11
28 12
29 12
30 14
29 14
30 14
29 14
30 13
29 13
30 14
29 13
30 14
29 14
29 15
30 15
29 15
30 16
30 14
29 15
30 14
29 14
29 13
30 13
29 14
30 14
30 14
29 14
30 14
29 14
30 14
30 15
29 15
#Observed Trajectory.
3 45
2 44
1 44
0 43
1 43
0 43
1 43
1 42
0 42
1 42
1 41
0 40
1 40
1 41
0 40
1 40
0 40
1 40
0 40
1 40
0 40
1 40
0 40
1 40
0 40
0 41
1 41
0 40
0 41
1 41
1 40
1 41
1 41
1 40
0 40
0 41
1 42
0 41
0 40
1 40
#Observed Trajectory.
9 21
7 21
7 21
6 21
7 21
6 22
5 22
5 22
2 22
2 22
2 21
3 21
1 21
1 20
1 20
1 18
0 18
1 18
0 18
1 18
1 19
0 18
1 17
1 19
0 18
1 18
0 18
0 18
1 18
0 19
1 18
0 18
1 18
0 18
1 18
0 18
0 18
0 17
1 17
0 17
#Observed Trajectory.
35 32
35 31
34 30
34 31
33 30
34 30
34 30
35 30
34 30
35 30
34 30
35 30
34 30
34 30
36 30
35 30
34 30
35 29
34 30
35 30
34 30
35 30
34 30
34 29
35 29
35 28
34 28
35 28
34 28
34 28
36 28
36 28
35 28
36 27
34 26
33 26
32 25
31 25
29 23
29 22
#Observed Trajectory.
6 0
6 1
5 1
4 2
3 1
2 1
1 1
0 1
1 1
0 1
1 1
0 1
1 1
0 1
2 1
1 1
0 1
1 1
0 1
0 1
1 1
0 1
1 1
0 1
1 1
0 1
1 1
1 2
0 2
2 2
0 2
1 2
1 3
0 3
1 3
0 3
1 3
0 3
1 3
0 3
#Observed Trajectory.
27 25
26 24
25 23
24 22
25 21
26 20
27 19
28 18
28 17
29 17
28 16
28 17
29 16
30 16
29 15
29 16
30 16
29 16
30 15
29 16
29 17
28 16
29 16
29 15
30 15
29 15
30 15
28 15
29 14
30 14
29 14
30 14
29 14
29 13
29 14
29 14
29 14
31 14
30 14
29 14
#Observed Trajectory.
30 39
29 38
28 38
27 38
25 38
25 38
25 37
24 36
24 38
23 38
22 38
21 38
21 39
21 40
20 40
19 40
19 40
18 40
17 40
17 40
16 40
15 40
14 40
13 40
13 41
14 41
13 41
14 41
13 41
13 41
14 41
13 41
14 41
12 41
13 42
13 41
14 41
13 41
14 41
13 41
#Observed Trajectory.
49 10
49 11
49 11
48 11
47 10
46 9
46 8
45 8
45 7
45 6
44 5
45 5
45 5
44 4
45 4
44 3
43 3
44 3
43 2
44 1
45 1
44 0
44 1
45 1
45 0
45 1
44 0
43 0
43 1
43 0
43 1
44 1
45 1
45 1
43 0
43 1
45 1
43 1
43 1
44 1
#Observed Trajectory.
8 41
8 42
9 42
10 42
11 42
11 41
12 41
12 41
12 39
12 39
13 39
12 39
13 39
12 39
12 40
13 40
14 40
14 39
13 39
12 39
13 39
13 39
12 39
13 39
12 39
12 39
12 39
13 39
13 38
13 39
12 39
12 38
12 37
11 37
11 36
11 35
10 35
9 35
10 35
9 35
#Observed Trajectory.
21 48
20 47
19 46
19 46
19 45
18 44
17 44
16 44
15 44
14 45
13 43
13 44
13 44
14 44
13 44
13 43
14 42
13 43
14 43
15 43
15 43
14 43
15 43
15 44
14 44
13 44
14 43
15 44
14 44
13 44
13 44
13 43
14 43
15 43
15 42
15 42
13 42
14 42
13 42
14 42
#Observed Trajectory.
7 38
8 38
9 38
8 37
8 36
9 37
8 37
9 37
8 37
9 37
8 37
8 37
8 36
9 36
10 36
9 36
10 37
9 36
10 36
9 36
10 36
9 35
10 36
9 36
9 35
9 36
10 36
9 36
9 36
10 36
9 37
8 35
9 36
10 36
9 36
9 35
10 35
9 35
10 35
10 34
#Observed Trajectory.
16 33
15 33
15 34
14 33
13 33
12 34
11 34
11 35
10 35
10 34
10 33
10 32
9 32
10 32
9 32
10 33
10 32
9 32
10 32
9 32
9 33
10 33
9 33
9 31
9 33
9 33
9 33
11 33
10 33
10 34
10 33
9 33
10 33
9 33
10 33
10 32
9 32
10 32
9 32
10 32
#Observed Trajectory.
18 25
19 25
19 24
18 23
19 23
20 24
20 23
21 23
22 22
23 21
24 20
25 19
26 18
27 17
28 16
29 16
30 16
29 16
