#Observed Trajectory.
49 17
48 17
47 16
46 15
45 14
44 13
43 12
42 11
41 11
41 11
40 11
39 11
38 11
37 11
37 11
36 12
35 12
34 13
34 14
33 14
32 15
31 16
30 17
29 18
28 18
27 19
27 18
27 18
26 19
25 19
24 19
24 18
24 19
25 19
25 18
25 18
24 19
25 19
24 19
24 18
#Observed Trajectory.
46 6
45 6
44 6
42 6
42 6
42 5
41 5
40 6
39 6
40 7
39 7
39 7
37 7
36 8
35 8
34 9
33 10
32 11
31 12
30 13
29 13
28 14
28 15
28 16
27 17
27 18
26 18
25 19
24 19
25 19
25 19
24 19
24 20
24 20
24 20
25 20
25 21
25 21
24 19
25 19
#Observed Trajectory.
10 43
9 44
8 43
8 42
8 41
7 39
6 39
5 38
4 38
3 37
2 36
3 36
2 35
3 35
2 35
2 34
3 34
2 34
3 34
3 33
2 32
2 33
3 33
2 33
3 33
2 33
3 33
2 33
4 33
3 33
2 33
3 33
3 32
2 32
3 32
2 32
3 32
2 32
3 32
2 32
#Observed Trajectory.
33 29
32 28
31 27
30 26
30 26
29 25
29 25
28 24
27 23
27 23
26 22
26 21
25 20
24 20
24 19
25 18
24 20
24 21
25 21
24 20
25 20
24 20
24 21
25 21
24 20
25 20
25 21
24 21
24 20
25 20
24 20
24 20
25 20
24 20
24 19
26 19
25 18
24 19
25 19
25 18
#Observed Trajectory.
42 27
41 26
40 25
39 25
38 24
36 23
36 22
37 21
35 21
34 21
33 21
33 20
31 20
31 20
31 21
30 20
29 20
28 20
27 20
27 22
26 19
25 20
25 21
23 20
23 21
25 21
24 20
25 20
23 20
24 20
25 20
25 21
24 20
25 20
24 20
24 20
25 20
24 20
25 20
25 21
#Observed Trajectory.
17 39
15 38
14 37
14 36
12 37
13 37
12 36
11 35
10 34
9 34
8 34
7 34
6 34
5 34
4 34
4 34
3 34
2 34
3 34
2 34
4 34
2 34
3 34
2 34
3 35
2 34
3 34
2 34
2 34
3 34
2 34
3 34
2 34
2 34
3 34
2 34
3 34
3 33
3 34
3 35
#Observed Trajectory.
47 28
46 28
45 28
45 28
44 28
43 28
42 27
41 26
40 25
39 24
39 24
37 24
36 22
36 22
36 22
36 23
35 22
35 21
34 21
33 21
33 21
33 21
32 20
31 20
31 19
31 20
30 20
30 20
29 20
28 20
27 20
26 20
25 20
25 19
24 19
25 19
25 19
25 19
24 19
25 19
#Observed Trajectory.
45 38
44 39
44 38
43 37
42 36
41 35
40 34
39 32
38 32
38 32
37 31
36 30
35 28
35 29
34 28
34 27
33 26
32 26
31 25
31 24
30 23
30 23
29 22
28 21
27 20
26 20
25 20
25 19
26 19
24 19
24 18
25 18
24 19
25 19
24 18
27 18
26 18
25 19
25 19
25 20
#Observed Trajectory.
30 18
30 18
29 18
28 18
27 19
27 20
26 20
25 20
24 21
24 21
25 21
24 20
24 19
25 19
24 19
24 20
25 20
25 20
25 21
25 20
25 21
23 20
25 20
24 20
25 20
24 20
25 20
24 20
25 20
25 21
24 20
25 20
25 20
24 20
25 20
25 21
24 20
24 20
26 20
25 20
#Observed Trajectory.
30 4
29 4
29 4
28 4
28 4
27 4
26 4
25 4
24 4
24 6
23 5
22 4
22 6
21 5
20 5
19 5
18 3
17 3
15 2
15 1
15 0
15 1
14 1
13 1
13 0
13 1
12 1
11 1
10 1
9 1
10 1
9 1
10 1
9 1
10 1
9 1
9 1
10 1
10 1
9 1
#Observed Trajectory.
17 14
18 15
19 16
19 16
19 17
19 17
20 17
21 18
22 18
23 19
23 20
24 20
24 20
25 20
24 20
25 20
24 20
24 19
24 18
25 18
24 19
25 19
24 19
24 18
26 18
24 18
25 18
25 19
24 19
24 19
24 20
25 20
25 19
24 19
25 19
25 19
25 18
24 19
25 19
25 21
#Observed Trajectory.
49 29
48 30
47 30
46 31
45 31
44 32
43 33
42 33
41 32
40 33
39 32
38 31
38 31
37 30
36 29
35 28
34 27
33 27
32 26
31 25
30 24
29 24
28 23
28 22
27 21
27 21
26 20
25 21
24 19
25 19
24 19
25 19
24 19
24 20
25 20
25 21
24 21
25 21
25 21
24 20
#Observed Trajectory.
39 33
38 32
37 31
36 30
35 29
34 28
33 27
33 26
32 25
31 24
30 23
29 22
28 21
28 20
26 20
25 20
24 20
24 19
24 19
25 19
25 19
23 19
25 19
24 19
23 19
24 19
25 19
25 20
24 19
24 21
24 20
25 20
24 20
25 20
24 20
25 20
25 19
24 19
25 19
24 19
#Observed Trajectory.
16 40
15 40
14 39
13 39
12 38
11 37
11 36
11 35
11 35
10 33
10 35
9 34
9 34
8 33
8 33
8 33
7 33
6 33
6 33
6 32
5 32
5 32
4 32
4 31
3 31
2 30
1 31
1 30
0 31
1 31
0 30
1 30
0 30
1 30
0 30
1 30
1 31
0 30
1 30
1 30
#Observed Trajectory.
13 28
13 28
15 28
16 27
17 26
17 26
18 25
19 24
20 23
21 22
21 21
22 21
23 21
24 21
25 21
24 20
25 20
24 20
25 20
24 20
25 19
24 20
25 20
24 20
24 19
25 19
25 19
23 19
23 20
24 20
25 21
25 20
25 19
24 19
24 18
24 20
25 19
24 19
24 18
25 18
#Observed Trajectory.
15 19
17 19
17 18
17 19
18 19
19 19
19 18
20 18
21 18
22 18
23 19
24 19
25 19
24 19
24 19
24 19
25 19
24 19
24 18
25 18
24 19
25 19
25 20
24 20
24 20
25 20
24 20
24 21
25 21
24 20
25 20
25 20
24 20
25 20
23 20
25 20
25 20
23 20
23 19
24 19
#Observed Trajectory.
37 3
38 3
38 3
38 3
39 2
38 3
38 2
38 1
39 2
38 3
38 2
39 2
38 3
38 2
39 3
40 3
39 4
40 4
39 4
41 4
40 5
39 5
38 5
39 5
38 5
38 5
39 5
38 5
39 5
38 5
39 5
38 5
39 5
38 5
39 5
39 5
38 5
38 6
37 6
36 7
#Observed Trajectory.
28 29
27 28
26 27
25 26
24 25
23 24
24 24
25 23
24 22
26 21
24 20
26 20
25 21
25 20
24 20
25 20
24 20
25 20
24 20
25 20
25 22
24 21
25 21
24 21
24 20
24 19
25 19
25 19
24 19
25 19
24 19
25 19
24 19
25 19
24 19
25 19
24 19
25 19
25 19
25 19
#Observed Trajectory.
39 7
39 6
39 5
38 5
39 5
39 6
39 5
39 6
39 6
38 6
38 7
37 7
36 8
35 9
34 10
33 11
32 12
31 13
30 14
29 15
28 16
27 17
26 18
25 19
25 19
24 19
25 19
24 19
25 19
25 19
24 19
25 19
25 18
24 18
25 19
25 19
25 19
24 19
25 18
25 20
#Observed Trajectory.
33 43
32 43
31 43
30 44
29 44
30 44
30 43
29 43
30 43
29 44
29 43
30 43
29 43
30 43
29 43
29 44
30 44
29 44
30 44
29 44
29 43
30 43
29 44
30 44
29 44
30 44
29 44
30 44
29 44
30 44
29 43
31 43
30 44
29 44
29 45
29 46
28 45
29 45
30 45
29 45
#Observed Trajectory.
8 21
8 21
8 20
8 19
8 18
8 17
6 16
5 15
4 15
4 15
4 14
3 13
2 12
1 12
1 11
0 11
1 10
0 10
1 10
0 11
1 10
1 10
0 11
0 10
1 10
0 10
0 10
1 10
0 10
1 10
0 9
1 10
0 10
1 10
0 10
1 10
1 9
0 10
1 10
0 10
#Observed Trajectory.
25 22
24 21
25 22
24 21
25 21
24 20
25 20
24 20
24 18
25 19
25 18
24 19
24 19
24 20
24 19
25 19
25 18
24 19
24 18
25 18
24 19
25 19
23 19
24 18
26 18
24 19
24 19
24 18
25 18
24 19
25 19
24 19
25 19
24 19
24 19
25 19
24 19
25 19
24 19
25 19
#Observed Trajectory.
6 42
5 41
4 40
3 39
4 39
5 37
4 36
3 35
2 35
2 36
3 36
2 35
2 35
2 36
2 36
2 35
3 35
1 35
2 34
3 34
3 34
3 33
3 34
2 34
3 34
3 34
2 34
3 34
2 34
4 34
2 34
2 35
3 35
2 35
2 35
4 35
3 35
3 34
2 34
3 34
#Observed Trajectory.
4 33
3 33
2 33
2 34
3 34
2 34
3 34
3 35
2 35
3 35
2 36
2 35
3 35
3 34
2 34
2 34
3 34
2 34
3 34
3 34
3 33
3 33
3 33
1 33
1 33
1 34
1 35
3 35
2 35
2 34
2 33
3 33
3 33
2 33
3 34
2 33
3 34
2 33
2 34
3 34
#Observed Trajectory.
5 47
4 46
3 45
2 45
1 44
0 43
1 43
0 42
1 42
0 41
1 41
2 40
3 39
3 38
4 38
4 37
3 37
3 36
2 35
2 35
3 35
3 34
2 34
3 33
2 34
3 34
3 33
2 32
2 34
3 34
3 34
2 34
3 34
1 34
2 34
2 32
3 32
3 33
2 33
4 33
#Observed Trajectory.
24 44
25 44
25 45
25 44
26 43
27 44
27 45
27 44
28 44
29 44
30 44
29 44
29 44
30 44
29 44
29 44
29 44
30 45
30 44
29 44
30 44
29 44
30 44
29 44
30 44
30 45
29 44
30 44
29 44
29 44
31 44
30 44
29 44
29 45
30 45
29 43
30 44
29 44
29 43
30 43
#Observed Trajectory.
31 27
30 26
30 26
29 25
29 24
28 23
28 22
27 21
26 20
25 20
24 20
25 20
24 20
25 20
25 20
24 20
25 20
25 20
24 20
26 20
24 20
24 21
25 21
24 21
25 21
24 20
25 20
25 21
24 20
25 20
25 20
24 19
25 19
24 19
24 20
24 19
25 19
25 20
25 21
24 19
#Observed Trajectory.
35 37
34 36
33 35
32 34
30 33
30 32
30 32
29 31
30 30
28 29
28 29
26 28
25 27
25 27
24 26
23 25
24 24
25 23
24 23
24 23
25 22
24 21
25 21
25 21
24 20
24 20
25 20
25 21
24 20
24 21
24 22
25 21
24 20
25 20
24 20
24 19
25 19
24 19
25 19
24 20
#Observed Trajectory.
20 17
21 19
21 18
22 18
23 19
23 20
24 20
25 20
25 20
24 20
25 20
24 21
25 20
24 20
24 21
25 21
24 20
25 20
24 20
25 20
24 20
24 21
24 22
25 21
24 20
25 20
25 21
24 20
25 20
24 20
24 19
25 19
24 19
25 19
26 18
24 19
25 19
24 19
25 19
24 19
#Observed Trajectory.
3 19
2 18
1 17
0 16
1 16
0 15
1 15
0 15
0 14
0 14
0 13
0 12
0 12
1 13
0 12
1 12
1 12
1 11
0 11
1 11
0 10
0 9
0 10
1 10
1 11
0 10
1 10
1 8
0 10
0 10
0 10
1 10
1 11
0 11
1 11
0 10
0 11
0 11
0 11
1 11
#Observed Trajectory.
35 37
34 36
33 35
32 34
31 33
30 32
29 31
28 30
27 29
26 28
25 27
24 26
23 25
24 24
25 25
26 25
25 24
24 23
25 23
24 22
25 21
24 21
25 21
25 22
25 20
24 20
25 20
24 20
24 20
25 20
24 20
25 20
24 20
25 20
24 20
25 20
24 20
24 19
25 19
24 19
#Observed Trajectory.
17 46
18 46
18 47
19 47
20 47
20 47
21 47
21 47
22 47
23 48
24 47
25 47
25 46
26 46
27 45
27 45
29 45
29 46
28 45
28 44
29 44
29 44
30 44
29 44
30 44
29 44
30 44
30 45
29 44
30 44
29 44
30 44
29 44
31 44
29 44
30 44
30 44
29 44
28 44
29 44
#Observed Trajectory.
46 37
45 36
44 35
42 34
42 33
41 31
40 31
39 30
39 30
38 29
37 28
36 27
35 26
34 25
33 24
32 24
31 23
30 22
29 21
28 20
27 20
26 20
25 20
24 20
25 20
24 20
25 20
24 20
24 20
26 20
25 20
25 20
24 20
25 20
24 20
25 20
25 19
25 20
24 20
24 20
#Observed Trajectory.
49 0
48 1
47 1
46 1
45 2
44 3
43 5
42 5
40 4
41 3
41 4
40 4
40 5
39 5
38 5
38 5
38 6
37 6
36 7
36 8
35 9
34 10
33 10
33 11
33 12
32 13
31 14
30 15
29 16
29 17
28 18
27 19
26 18
25 19
25 18
24 18
24 19
25 19
25 18
25 19
#Observed Trajectory.
35 4
36 4
36 3
36 3
36 4
37 4
37 5
38 5
39 5
39 5
39 5
38 5
39 5
38 5
39 5
39 6
38 6
37 6
36 7
35 8
34 9
33 10
32 10
31 11
30 12
30 13
29 14
28 15
28 16
27 17
26 18
26 18
25 19
25 18
24 19
25 19
25 19
25 20
25 21
24 20
#Observed Trajectory.
47 42
46 40
45 40
44 39
43 38
42 38
41 37
40 36
40 35
39 35
38 34
39 33
37 32
36 31
35 30
33 29
33 28
32 27
31 26
30 26
30 26
29 25
28 24
27 23
26 22
26 21
25 20
24 20
25 20
24 20
24 21
25 21
24 20
25 20
25 19
24 20
25 19
24 19
24 19
24 19
#Observed Trajectory.
10 40
9 40
9 40
9 40
8 38
7 38
7 38
5 37
4 37
3 36
2 35
3 35
3 35
2 35
3 35
2 36
2 36
2 37
3 37
2 36
3 36
2 35
3 35
2 35
3 35
3 34
2 34
2 33
3 33
2 33
3 33
2 33
3 33
2 33
2 32
3 32
2 32
3 32
2 32
2 31
#Observed Trajectory.
35 42
34 43
33 44
33 44
33 43
32 43
31 44
31 44
31 44
29 44
30 44
30 43
29 44
29 44
30 44
29 44
30 44
30 45
30 45
29 44
30 44
30 44
30 44
30 45
29 44
30 44
29 44
30 44
29 44
30 44
29 44
30 45
30 43
29 44
30 44
29 44
29 45
30 45
29 44
30 44
#Observed Trajectory.
48 15
47 14
46 14
45 13
44 12
43 11
42 10
41 9
40 8
39 7
38 7
37 7
36 8
35 9
34 10
33 11
32 12
32 13
30 13
30 14
29 15
28 15
27 17
26 18
25 19
24 19
25 19
23 19
23 20
23 20
24 20
25 20
24 20
25 20
25 21
25 21
24 20
25 20
25 21
25 21
#Observed Trajectory.
3 2
4 2
5 2
6 1
6 1
7 1
7 1
8 1
9 1
10 1
9 1
10 1
9 1
10 1
9 1
10 1
9 1
9 2
9 3
9 2
11 2
10 1
10 1
9 1
9 0
9 1
9 2
9 2
10 2
10 2
9 1
10 1
10 1
10 2
9 1
10 1
9 2
9 0
9 1
10 1
#Observed Trajectory.
44 30
44 30
44 31
43 31
42 31
41 31
40 30
39 29
38 28
37 28
36 27
35 26
34 25
33 24
33 24
32 23
32 22
32 21
31 20
30 20
30 19
29 20
28 19
27 19
26 19
27 19
25 19
24 19
24 20
25 19
25 20
24 20
24 20
24 20
24 18
25 19
24 18
24 19
25 19
23 19
#Observed Trajectory.
2 5
3 6
4 5
5 5
6 4
7 3
7 3
8 1
9 2
10 2
9 1
9 0
9 1
9 1
10 1
10 1
9 1
10 1
10 1
9 1
9 2
10 2
9 1
10 1
10 0
10 1
10 1
9 1
10 1
9 1
9 1
10 2
9 0
10 0
9 0
8 0
8 1
8 2
9 2
9 1
#Observed Trajectory.
24 22
25 21
25 21
25 21
24 21
25 21
24 20
25 19
25 21
25 20
24 20
25 20
24 20
25 20
25 21
24 20
25 20
25 20
24 20
25 20
24 20
24 20
25 20
24 20
25 20
25 20
24 20
24 20
25 19
24 20
25 19
25 19
23 19
23 20
24 21
25 21
24 19
24 19
26 18
25 19
#Observed Trajectory.
48 8
48 8
47 8
46 9
45 9
44 10
43 8
42 7
42 6
42 5
42 6
41 6
41 6
39 6
38 6
37 6
37 7
36 8
35 9
34 10
33 11
32 12
31 13
30 14
30 14
29 14
28 16
27 17
26 17
25 19
24 19
25 19
25 18
24 18
25 17
24 19
24 18
25 18
24 19
25 19
#Observed Trajectory.
21 4
20 4
19 4
19 4
18 3
17 3
16 2
15 2
14 1
14 1
13 1
12 2
11 0
11 1
10 1
9 1
9 1
10 1
9 1
10 1
9 1
10 1
9 1
9 1
10 0
10 2
9 2
10 1
9 1
9 2
9 3
10 3
9 2
10 2
9 1
10 1
9 1
9 2
10 2
9 1
#Observed Trajectory.
30 13
29 14
28 15
27 15
26 17
25 18
24 20
25 19
24 19
25 19
25 20
25 20
23 20
24 20
25 20
24 20
24 21
25 20
25 21
24 20
25 20
24 20
26 20
24 20
25 20
24 20
24 21
24 22
25 21
25 21
24 20
24 21
25 21
25 21
25 21
25 21
24 20
24 20
25 20
25 19
#Observed Trajectory.
30 33
30 32
30 32
30 31
29 30
28 29
28 28
27 27
26 26
25 25
24 24
24 24
25 23
25 23
24 22
25 21
25 21
25 20
25 21
24 20
25 20
24 21
24 22
25 20
24 20
25 20
23 20
25 20
24 20
25 20
24 20
25 20
24 20
25 20
24 20
25 20
25 19
24 19
24 20
25 20
