#Observed Trajectory.
19 0
19 1
19 0
19 1
18 1
18 2
18 3
17 3
17 4
16 4
15 4
15 3
14 3
13 3
12 3
11 3
10 3
9 3
8 3
7 3
6 3
5 3
4 3
4 3
3 3
3 5
2 4
2 5
1 6
0 5
1 5
0 5
1 5
1 5
1 5
0 5
1 5
1 5
1 5
0 5
#Observed Trajectory.
12 22
12 22
13 22
13 22
13 23
14 24
15 24
15 23
14 24
14 24
14 24
15 24
15 25
14 25
15 25
15 25
14 26
15 26
14 25
15 25
15 26
14 24
15 24
14 24
16 24
15 25
14 25
15 25
14 25
15 25
14 25
15 25
15 24
14 24
15 23
14 25
15 25
14 25
15 25
15 24
#Observed Trajectory.
23 25
22 26
21 27
20 28
19 28
18 27
17 26
16 25
16 24
15 25
14 24
14 23
15 23
14 24
15 24
14 24
15 24
14 24
15 24
14 24
14 23
14 24
16 24
15 24
14 24
15 24
14 24
15 24
14 24
15 24
14 24
15 24
15 25
14 25
14 24
15 24
14 24
14 25
15 25
14 25
#Observed Trajectory.
23 44
22 43
22 42
22 41
20 41
19 40
18 39
17 38
16 37
15 36
15 36
16 36
17 35
17 34
18 34
18 32
20 31
19 30
18 29
18 28
17 28
16 27
15 26
15 26
15 25
15 25
13 25
14 25
15 26
13 24
15 24
14 24
14 24
15 24
13 24
15 24
14 24
14 25
14 25
15 25
#Observed Trajectory.
49 33
48 33
47 34
47 34
46 34
45 34
45 36
45 37
44 37
43 37
42 38
41 39
40 39
39 39
40 39
39 39
40 39
40 39
40 38
40 38
40 39
39 39
40 40
39 39
39 38
40 38
39 39
40 39
40 38
39 39
40 39
40 39
39 39
40 39
40 39
38 39
39 39
39 39
39 39
40 39
#Observed Trajectory.
47 45
46 44
46 44
46 44
45 43
44 42
43 41
41 40
42 39
41 39
41 39
39 39
40 39
40 39
39 39
40 38
38 39
39 39
40 39
39 39
40 38
39 40
40 40
39 40
39 41
38 40
38 41
39 40
40 41
39 40
39 40
40 40
40 39
39 39
40 39
39 39
40 39
40 40
41 41
40 40
#Observed Trajectory.
19 23
18 24
17 24
16 24
16 25
16 25
16 24
16 24
15 25
14 25
15 25
14 25
15 25
14 25
15 26
14 24
14 23
16 23
15 23
14 24
14 24
14 25
15 25
14 25
14 24
15 24
14 24
15 24
14 24
15 24
14 24
15 24
14 24
15 24
15 23
14 24
15 24
14 24
14 25
15 26
#Observed Trajectory.
24 17
24 17
23 18
22 18
21 18
20 20
20 20
19 20
18 21
18 21
17 22
16 23
15 23
14 24
14 23
15 23
14 25
14 24
16 24
15 24
14 24
15 24
14 24
14 25
15 25
14 25
14 25
14 26
14 26
15 26
14 25
15 25
14 25
15 25
14 25
14 24
15 24
14 24
14 24
15 25
#Observed Trajectory.
30 18
29 18
29 18
28 17
28 19
27 19
27 20
27 21
26 22
25 23
24 24
23 25
22 26
21 27
20 28
19 28
19 27
18 26
17 26
16 26
16 26
15 25
14 25
15 25
15 27
16 25
15 26
13 25
15 25
13 25
14 24
15 24
14 24
14 23
14 24
14 23
15 23
14 24
15 24
15 24
#Observed Trajectory.
28 49
28 49
28 47
27 46
26 45
25 45
24 45
23 44
22 43
21 42
21 41
20 40
19 39
18 38
17 37
16 37
15 36
16 35
17 34
18 33
19 32
19 32
20 31
20 31
20 30
19 29
19 30
18 28
17 27
17 27
17 27
16 26
16 25
15 25
14 25
14 24
15 24
14 24
14 23
15 23
#Observed Trajectory.
43 45
42 45
41 43
40 42
39 42
40 42
39 41
38 40
39 40
40 40
40 40
40 41
39 40
40 40
39 40
40 40
40 41
40 40
40 41
39 40
40 39
40 41
40 40
39 40
40 40
39 40
40 40
38 40
39 39
40 39
40 38
39 39
39 40
40 40
39 40
40 40
39 40
40 40
39 39
40 39
#Observed Trajectory.
11 49
11 47
11 47
10 46
9 45
8 44
8 43
7 42
6 41
6 41
5 40
5 40
4 39
3 39
4 38
5 37
4 36
5 36
4 35
5 35
4 35
5 35
4 34
5 34
6 34
6 33
6 32
7 31
9 30
