# New slice
3 8
3 7
3 8
4 8
4 7
4 6
5 6
6 6
7 6
7 7
8 7
9 7
10 7
11 7
12 7
13 7
14 7
14 6
15 7
15 7
16 8
17 9
18 10
19 11
20 12
19 13
20 14
20 13
19 14
20 14
20 15
20 15
19 14
20 14
19 14
20 14
19 14
20 14
19 14
20 14
# New slice
38 26
38 25
37 25
37 24
36 24
35 24
34 24
33 24
33 23
33 22
32 22
32 23
31 23
30 22
29 21
28 20
27 19
26 18
25 17
25 16
24 16
24 15
24 15
24 16
23 15
23 15
22 15
21 16
21 16
21 15
20 14
19 14
20 14
19 14
20 14
19 14
20 14
19 14
20 14
19 14
# New slice
2 22
3 22
4 22
5 22
6 22
7 22
8 22
9 22
10 22
11 22
11 22
12 22
13 22
14 21
15 20
16 19
17 18
18 17
19 16
20 15
19 14
20 14
19 14
19 14
19 14
20 14
19 14
20 14
20 14
19 14
19 15
20 15
20 14
20 14
20 14
19 14
20 14
19 14
20 14
19 14
# New slice
18 3
17 4
18 5
19 6
20 7
19 8
20 9
19 10
20 11
19 12
20 13
19 14
20 14
19 14
20 14
19 13
20 14
20 13
19 13
20 14
19 14
19 14
19 15
19 16
20 15
19 14
20 14
19 14
19 13
20 14
19 14
20 14
19 14
20 14
19 14
20 14
19 14
19 15
20 15
19 14
# New slice
41 45
41 44
40 43
39 42
39 42
38 41
38 40
37 39
36 38
35 37
34 36
33 35
33 35
32 34
31 34
30 33
29 32
28 31
27 30
26 29
25 28
24 27
25 26
24 25
25 25
24 25
25 25
24 24
25 24
25 23
24 22
23 21
23 21
23 21
22 20
21 19
20 19
19 18
20 17
19 16
# New slice
35 3
35 4
35 5
35 5
35 6
34 6
33 6
32 6
31 6
30 6
30 7
29 7
28 7
27 8
27 9
27 9
26 9
25 10
25 10
24 11
23 12
23 12
23 12
22 13
21 14
20 14
19 14
20 14
19 14
19 13
19 14
20 14
20 14
20 15
19 14
19 15
20 15
19 14
20 14
20 13
# New slice
7 44
6 43
5 42
4 41
3 40
2 39
1 38
0 37
1 37
0 36
0 35
0 36
0 36
1 36
0 35
1 35
1 35
1 34
0 33
1 33
0 32
1 32
0 31
0 31
1 31
0 31
0 30
1 30
0 29
1 29
1 29
0 28
0 27
1 27
0 26
1 26
1 25
1 26
0 25
1 25
# New slice
42 7
41 7
40 7
39 7
38 7
37 7
36 7
35 7
34 7
34 7
33 7
33 7
32 7
32 8
32 9
31 9
30 9
30 8
29 8
28 8
27 8
26 9
25 10
24 11
23 12
23 13
23 14
23 14
22 15
21 15
21 15
20 15
19 14
20 14
20 15
19 14
20 14
19 14
19 14
20 14
# New slice
35 41
35 41
35 40
35 40
34 39
33 38
32 37
32 36
31 35
31 35
30 34
30 33
30 32
29 31
29 30
29 29
28 28
27 27
26 26
25 25
25 24
24 24
25 24
25 24
24 24
24 25
25 25
24 24
25 24
24 23
25 23
24 22
23 21
22 20
22 19
21 18
21 17
20 17
19 16
20 15
# New slice
12 22
13 21
13 21
14 21
15 20
16 19
17 18
18 17
19 17
20 16
20 16
20 16
19 15
19 14
20 14
19 14
20 15
19 15
20 15
19 14
20 14
19 14
19 15
20 15
19 14
19 15
20 15
19 14
20 14
20 13
19 14
20 15
21 15
20 14
20 15
19 15
19 16
20 15
19 14
19 13
# New slice
4 22
5 22
6 22
7 22
8 22
8 23
9 23
10 23
11 23
12 22
13 21
14 20
14 20
15 20
15 19
16 18
16 18
17 17
18 16
19 15
20 15
19 14
20 14
19 15
19 14
20 14
20 14
19 14
20 14
20 14
20 14
19 13
20 14
19 14
20 14
20 13
19 14
20 14
20 13
19 14
# New slice
37 5
36 5
35 5
34 5
33 5
32 5
32 4
31 4
30 4
29 5
29 6
28 7
28 8
27 8
27 9
26 9
25 10
24 11
23 12
22 13
21 14
20 14
19 14
20 14
20 15
20 16
19 15
19 16
20 15
19 14
20 14
20 13
19 14
19 14
19 14
20 14
19 14
20 14
20 13
19 13
# New slice
31 36
30 35
29 34
28 33
27 32
27 32
26 31
25 30
25 29
24 28
24 27
24 26
24 26
23 25
24 25
24 26
23 25
24 25
25 25
24 24
24 24
24 24
25 24
25 23
24 22
23 21
22 20
21 19
20 19
19 18
20 17
19 16
20 15
19 14
20 14
20 15
19 14
20 14
19 14
19 15
# New slice
29 11
28 11
27 11
26 11
25 11
24 11
23 12
22 13
21 14
21 14
20 14
20 13
19 14
20 14
19 14
20 14
20 15
20 14
19 14
20 14
19 14
19 15
18 14
19 14
20 14
20 13
20 13
20 13
20 13
19 14
20 14
20 13
19 13
20 14
20 14
19 14
20 14
20 13
19 14
20 14
# New slice
46 8
45 8
