#Observed Trajectory.
31 14
30 15
29 16
28 17
27 18
27 18
26 19
25 20
24 19
23 19
22 19
21 20
20 21
19 22
19 22
19 23
18 24
18 24
16 24
15 24
14 24
15 24
15 24
14 24
15 24
14 24
14 24
14 23
14 23
15 22
14 24
14 25
14 26
14 25
14 24
15 24
14 24
15 24
14 24
14 23
#Observed Trajectory.
23 22
22 22
22 23
21 23
20 24
20 24
19 24
18 24
17 24
16 24
15 24
14 24
15 24
14 24
15 24
14 24
14 25
14 26
15 25
14 25
14 26
14 25
15 25
15 25
15 24
15 23
14 24
14 24
15 23
14 25
14 24
15 24
14 24
15 24
14 24
15 24
13 24
15 24
14 25
15 24
#Observed Trajectory.
0 33
1 33
2 33
2 32
3 32
4 32
4 33
6 33
6 34
7 34
8 35
9 35
10 37
9 38
10 40
9 38
10 38
9 39
10 39
10 40
9 40
10 40
9 39
10 38
10 39
10 38
9 39
10 39
10 40
9 39
10 39
9 39
10 39
8 39
10 39
9 39
9 38
9 37
10 38
9 38
#Observed Trajectory.
24 25
23 24
22 24
22 25
22 25
20 25
19 25
18 25
17 25
16 25
15 25
15 24
14 24
15 24
14 24
15 24
14 24
14 25
15 25
15 26
14 25
15 25
15 24
14 24
15 24
15 25
14 25
15 24
14 25
15 25
14 25
15 25
14 25
14 24
15 24
15 23
15 24
14 24
15 24
14 23
#Observed Trajectory.
31 8
30 8
29 8
28 7
27 6
26 6
25 5
24 5
23 5
22 5
21 5
20 4
19 4
19 2
19 3
18 3
17 3
16 2
15 3
14 3
13 3
13 4
12 4
12 4
11 4
11 3
10 3
10 4
9 4
8 4
8 3
7 3
6 3
6 4
6 5
5 4
4 4
3 4
3 4
2 4
#Observed Trajectory.
23 48
22 47
21 46
20 45
19 45
18 44
18 45
17 45
16 44
15 44
15 44
15 43
13 42
12 41
11 41
10 40
9 40
10 39
10 38
10 39
9 39
10 39
9 39
10 39
10 38
9 39
10 39
9 39
10 39
9 39
10 39
9 39
10 39
9 39
9 39
10 39
9 39
10 39
9 39
10 39
#Observed Trajectory.
0 47
1 47
2 47
3 45
4 44
5 43
6 42
7 41
8 40
8 39
9 39
10 38
9 40
10 40
9 39
10 39
9 39
10 40
9 39
10 39
10 38
9 40
10 41
9 39
10 39
10 38
9 39
10 39
9 39
10 39
10 39
9 39
10 39
9 39
10 38
9 40
10 40
9 39
10 39
9 39
#Observed Trajectory.
32 42
32 43
32 43
31 43
31 43
30 43
29 43
28 43
28 44
27 44
26 44
25 44
25 44
24 44
23 44
22 44
21 44
20 44
20 44
19 44
18 44
17 44
16 43
14 44
14 43
13 43
12 42
11 41
10 40
9 40
10 40
10 39
10 40
9 40
9 41
10 40
9 39
10 39
10 39
9 39
#Observed Trajectory.
36 40
35 40
34 40
34 40
33 40
32 40
31 40
30 40
29 41
28 40
27 40
27 40
26 40
26 39
25 39
24 40
23 41
22 42
22 43
21 44
21 45
20 45
19 44
19 45
18 44
18 44
17 44
16 44
16 43
15 43
13 43
13 42
12 41
11 40
11 40
11 39
10 39
10 40
9 39
10 39
#Observed Trajectory.
6 44
7 43
8 44
9 43
10 43
9 42
10 41
10 41
10 41
9 40
9 41
10 40
9 39
10 38
9 40
10 40
9 39
10 39
9 39
9 40
9 40
10 40
10 39
9 39
10 39
9 39
10 39
9 38
9 39
11 39
10 39
9 39
9 40
10 40
9 39
9 39
9 39
9 39
10 39
9 39
#Observed Trajectory.
7 28
8 28
9 27
10 26
11 26
12 26
13 25
14 25
14 25
14 24
15 24
14 24
14 25
15 25
15 26
14 25
15 25
14 25
15 25
15 26
14 25
15 25
14 25
15 25
14 25
14 25
14 25
15 25
14 25
15 25
14 25
15 25
14 25
15 25
15 25
14 25
15 26
14 24
16 24
14 24
#Observed Trajectory.
44 45
44 45
43 45
42 44
41 43
40 42
41 41
42 40
43 38
43 39
44 38
43 37
43 37
44 36
43 36
44 35
44 36
43 35
44 35
46 35
44 34
45 34
44 34
45 34
44 34
45 34
45 35
44 35
45 35
44 35
45 35
44 35
45 36
45 34
43 34
44 34
44 33
43 33
44 33
43 34
#Observed Trajectory.
33 30
32 28
31 27
31 26
29 25
29 25
28 24
27 24
26 23
25 22
24 21
23 21
22 21
21 22
20 23
19 24
19 24
17 24
17 24
16 24
15 24
14 24
15 24
15 23
14 24
15 24
14 25
15 24
15 24
13 24
13 23
14 23
15 23
14 24
14 24
15 24
14 24
15 24
14 24
15 24
#Observed Trajectory.
44 2
43 3
42 4
41 5
40 6
39 7
39 7
38 8
37 8
36 8
35 9
34 10
34 11
32 12
31 13
30 14
29 15
28 16
27 17
27 18
26 19
26 18
25 19
24 19
24 20
23 20
22 21
22 20
21 21
20 22
19 22
18 23
17 24
17 23
16 24
15 24
14 24
14 25
15 25
14 25
#Observed Trajectory.
17 8
17 8
16 7
15 6
15 5
15 5
14 5
12 4
12 4
10 4
11 4
11 5
10 4
10 5
9 4
8 4
7 4
6 4
5 3
4 4
3 4
3 3
2 4
1 4
0 4
0 3
1 3
0 4
1 4
1 4
0 4
1 4
0 4
1 4
0 4
1 4
0 4
1 4
0 4
0 4
#Observed Trajectory.
29 43
29 43
29 43
29 43
28 43
29 44
27 44
26 44
25 44
24 44
24 43
23 43
22 43
22 43
21 43
20 43
19 44
19 44
18 44
17 44
16 44
16 43
15 43
14 43
13 42
12 41
12 41
11 40
10 40
10 39
9 39
10 39
9 39
9 38
10 38
10 39
9 39
10 39
8 39
10 39
#Observed Trajectory.
0 23
1 23
0 22
1 23
0 21
0 20
1 20
1 19
0 18
1 18
0 17
1 17
1 16
0 16
1 14
0 13
1 14
0 13
1 12
0 13
1 13
2 12
1 11
0 10
1 9
0 9
1 9
1 8
1 7
0 6
1 6
0 5
1 5
2 5
1 5
1 6
0 5
1 5
2 5
1 5
#Observed Trajectory.
44 0
44 1
43 2
42 3
41 4
40 5
39 6
38 7
37 7
36 9
36 10
34 11
34 12
34 12
34 12
34 12
33 14
32 14
31 15
31 15
30 15
29 16
28 18
28 17
27 18
26 19
25 19
25 20
24 20
24 21
23 21
22 21
21 22
20 23
19 24
18 24
17 23
17 24
16 24
15 24
#Observed Trajectory.
15 41
14 42
13 42
12 41
11 40
10 40
10 39
9 40
10 40
9 39
9 40
10 41
9 39
9 39
10 39
9 39
9 40
10 40
9 39
10 39
10 40
9 40
10 40
9 39
9 38
10 38
9 39
9 40
10 39
10 39
8 39
9 39
10 39
9 39
9 39
10 38
9 40
10 40
9 39
10 39
#Observed Trajectory.
29 39
27 39
26 39
26 39
26 39
25 40
24 40
24 41
23 41
22 42
21 42
20 43
19 44
18 44
17 44
16 44
16 43
16 44
15 44
14 43
13 42
12 41
11 40
10 40
9 39
10 39
9 39
10 39
9 39
10 39
10 39
8 39
10 39
9 39
9 39
10 39
10 40
10 40
9 39
10 39
#Observed Trajectory.
43 41
43 41
42 40
44 39
42 38
43 37
44 36
43 35
44 35
45 35
44 35
45 35
45 35
45 35
45 34
44 34
45 33
44 35
45 35
44 35
45 35
44 35
44 36
43 35
44 35
44 34
44 34
44 34
45 34
45 33
44 33
43 34
43 33
44 32
43 34
43 35
44 35
45 35
45 34
45 35
#Observed Trajectory.
26 30
26 29
25 28
24 27
23 27
