#Observed Trajectory.
38 49
39 49
39 48
38 47
37 46
36 46
35 45
34 45
33 44
32 44
32 44
30 45
31 44
30 44
30 44
29 44
28 44
27 44
26 44
25 44
24 44
24 43
23 44
22 44
21 44
21 43
20 43
20 44
20 45
20 46
19 46
18 46
18 46
17 46
16 46
15 47
15 46
14 46
13 45
12 44
#Observed Trajectory.
14 14
15 13
14 13
15 12
14 11
13 11
14 12
13 12
14 11
16 11
16 10
15 11
15 11
15 10
13 10
13 10
13 10
14 10
14 10
15 10
15 10
14 10
14 9
15 9
15 9
14 9
15 9
14 9
15 9
15 10
14 10
15 10
14 10
15 10
14 10
15 10
15 12
14 10
15 9
14 10
#Observed Trajectory.
32 47
32 47
32 48
31 47
30 47
29 47
29 47
28 46
27 46
26 46
25 46
24 46
23 46
23 45
22 45
22 45
21 45
20 45
20 45
19 45
18 45
17 45
16 45
15 45
14 45
13 45
12 44
11 44
10 44
9 44
8 43
6 42
6 42
6 42
5 42
5 41
4 41
3 42
3 41
2 42
#Observed Trajectory.
2 33
1 34
0 35
1 35
1 35
0 36
1 36
0 37
0 37
1 37
0 38
1 38
0 39
0 39
1 38
0 39
1 39
0 40
0 41
1 41
1 40
0 40
1 40
1 41
0 41
0 40
1 40
0 40
1 40
1 40
0 40
2 40
1 41
0 41
1 40
0 40
1 40
1 39
0 40
0 39
#Observed Trajectory.
46 2
45 2
44 2
43 2
42 2
42 2
41 2
40 2
39 2
39 3
38 3
37 3
36 3
35 3
34 2
33 2
32 1
32 0
32 0
33 0
33 2
33 1
32 1
31 1
30 0
32 0
31 1
30 0
31 0
30 1
29 0
29 0
30 0
30 1
29 0
29 1
29 1
31 1
30 0
29 0
#Observed Trajectory.
36 49
37 49
37 49
36 48
35 48
35 48
34 47
33 46
32 46
31 46
30 46
29 46
29 48
29 47
28 47
26 47
25 47
25 47
24 47
23 47
23 46
22 46
21 46
21 47
20 47
19 47
19 46
18 46
18 47
17 47
16 47
15 45
15 44
15 45
15 46
15 44
15 43
15 45
14 43
14 43
#Observed Trajectory.
14 7
14 8
14 7
14 8
13 7
13 7
13 8
15 8
14 9
15 9
14 9
15 9
14 9
15 9
13 9
14 9
15 9
14 9
15 9
14 9
15 9
15 10
15 9
14 10
14 9
15 9
14 9
15 9
14 9
15 9
14 9
15 9
15 9
14 9
15 9
14 9
15 9
15 10
15 9
14 9
#Observed Trajectory.
0 10
0 9
1 9
2 9
3 9
4 9
5 9
6 10
7 9
8 9
9 9
10 9
11 9
12 9
13 9
14 9
15 9
14 9
15 9
15 8
14 10
14 10
14 10
14 10
15 10
15 10
13 10
14 10
15 10
14 10
15 10
15 11
15 10
14 10
15 10
15 9
15 8
14 9
14 9
14 8
#Observed Trajectory.
27 41
26 41
25 41
25 40
24 40
24 40
23 40
23 40
22 40
22 40
21 40
21 41
20 41
20 40
20 40
20 40
19 40
18 40
18 41
17 41
17 41
16 41
15 41
14 41
13 41
12 42
12 40
11 40
10 40
9 40
9 40
9 41
8 41
7 41
6 41
5 41
4 41
3 41
2 41
1 42
#Observed Trajectory.
24 2
25 2
25 1
26 1
27 1
27 2
28 1
28 2
29 1
30 1
29 0
29 2
28 0
28 1
29 1
31 1
29 0
29 1
29 2
28 1
29 1
30 1
30 1
29 1
29 2
28 2
29 1
30 1
30 0
30 2
29 1
30 0
31 0
31 1
31 0
32 0
31 0
31 0
32 1
31 1
#Observed Trajectory.
20 25
19 24
19 24
20 24
19 23
19 23
19 22
18 21
17 20
16 19
15 18
14 17
13 16
14 15
14 15
15 14
14 13
14 13
15 12
15 11
12 10
14 9
15 10
14 10
14 11
14 10
15 10
14 10
15 10
14 10
15 11
14 9
14 10
15 10
14 10
15 10
14 10
15 10
14 10
15 10
#Observed Trajectory.
5 28
5 27
4 28
3 29
2 30
1 31
0 32
0 31
0 32
0 31
0 30
0 30
1 30
0 30
1 30
0 31
1 31
0 32
0 32
1 32
0 33
1 33
0 34
1 34
0 35
1 35
0 36
1 36
0 37
1 37
0 37
1 37
0 38
1 37
0 38
0 39
1 39
1 38
0 40
0 39
#Observed Trajectory.
12 18
11 18
11 17
12 16
13 15
14 13
14 13
14 12
13 11
13 10
13 11
14 11
14 11
15 11
15 10
15 10
15 10
14 10
15 10
14 9
15 10
14 10
15 10
14 10
14 11
15 10
15 11
14 10
14 9
15 10
14 9
15 9
14 9
15 9
14 9
14 9
15 9
14 9
15 9
14 9
#Observed Trajectory.
1 0
1 1
2 1
4 1
4 2
5 1
6 2
6 2
7 3
7 4
8 4
10 4
8 5
9 5
9 5
10 5
10 5
11 5
10 5
11 5
10 6
11 6
12 6
13 7
14 8
15 8
15 8
15 10
14 9
15 9
14 8
14 8
15 9
14 8
14 7
13 8
14 8
15 8
15 8
13 8
#Observed Trajectory.
31 26
31 26
30 25
29 24
29 23
29 22
27 21
27 20
27 20
26 19
26 19
25 18
24 18
23 18
22 17
22 16
20 15
20 15
19 15
19 14
18 13
17 12
16 12
15 10
15 12
15 12
14 11
15 10
14 11
14 10
14 10
16 10
15 10
14 10
15 10
14 11
15 10
14 10
15 10
14 11
#Observed Trajectory.
48 25
47 24
46 23
45 22
45 21
44 21
43 20
42 20
41 19
40 18
39 17
38 16
37 15
36 14
35 13
34 12
33 12
33 12
32 12
31 12
30 12
29 12
28 12
27 12
28 12
26 12
25 12
24 12
23 12
22 12
22 11
22 12
21 12
20 11
19 10
18 10
17 10
16 10
15 10
15 10
#Observed Trajectory.
14 33
13 33
12 33
11 34
11 34
10 36
10 37
9 37
8 38
7 39
7 39
7 40
7 39
6 40
5 40
4 40
3 40
2 40
2 41
1 41
1 42
1 42
0 42
1 42
0 42
0 43
1 43
0 42
1 42
0 42
2 42
0 42
1 42
0 42
1 42
0 42
0 42
2 42
1 42
0 42
#Observed Trajectory.
3 19
3 19
3 20
4 19
5 18
6 17
7 16
8 15
9 13
10 13
11 12
11 12
12 11
12 10
13 10
14 10
14 11
15 11
14 11
15 11
14 10
15 10
14 10
14 9
14 9
15 9
15 9
14 9
15 9
14 9
15 9
14 9
15 9
14 10
15 9
14 9
14 9
15 9
14 9
15 9
#Observed Trajectory.
35 6
34 5
33 4
32 3
32 2
32 1
32 0
32 1
31 1
30 0
30 1
30 0
30 1
29 0
29 1
30 1
29 0
29 1
30 1
29 1
29 2
28 2
29 0
29 2
29 2
28 2
29 0
29 1
30 1
28 0
29 1
29 2
28 1
