#Observed Trajectory.
39 26
38 26
37 28
36 29
35 30
34 31
33 32
32 33
32 33
31 33
30 33
30 34
29 35
28 36
27 36
26 37
26 37
25 38
25 39
#Observed Trajectory.
21 33
20 33
19 34
18 34
17 35
16 34
15 35
14 34
14 34
13 35
12 35
11 34
10 35
9 34
8 34
7 33
6 32
6 31
5 30
4 31
#Observed Trajectory.
10 24
9 25
8 26
7 26
8 27
7 27
6 28
5 29
4 30
3 31
2 29
1 31
0 30
1 30
1 29
0 30
0 29
1 29
0 30
0 30
#Observed Trajectory.
39 6
40 6
39 5
40 5
39 5
40 5
39 5
40 5
39 5
40 5
40 4
39 4
39 5
40 5
40 5
38 5
40 5
39 4
39 5
40 5
#Observed Trajectory.
5 20
3 20
3 21
2 23
2 22
2 23
1 24
0 25
1 25
0 26
1 26
0 27
0 27
1 27
0 28
0 28
0 29
1 28
0 28
1 28
#Observed Trajectory.
49 34
49 33
48 32
47 33
46 34
45 35
44 36
43 37
42 37
42 38
40 39
39 40
38 38
37 41
36 39
35 40
34 39
33 40
33 39
32 40
#Observed Trajectory.
7 17
6 18
5 19
4 20
3 19
2 20
1 21
2 21
1 22
0 23
0 24
1 24
0 25
1 25
0 26
1 26
0 28
0 27
2 27
2 27
#Observed Trajectory.
4 6
3 6
2 7
1 8
2 9
1 10
2 11
1 12
2 13
1 14
2 15
3 16
3 17
3 18
2 19
1 20
1 21
2 22
1 22
1 23
#Observed Trajectory.
10 28
11 28
10 29
9 30
9 30
8 31
7 30
6 31
6 30
5 31
4 30
3 31
2 31
1 30
1 30
0 30
1 29
0 31
1 30
1 31
#Observed Trajectory.
17 42
17 42
16 41
15 41
14 40
14 40
14 40
13 39
12 38
11 38
10 37
9 36
8 35
7 35
6 35
5 33
4 31
3 31
2 30
1 31
#Observed Trajectory.
35 35
35 35
34 37
33 38
32 39
31 40
30 39
29 40
28 39
27 40
26 39
25 40
25 40
24 39
23 40
25 40
23 39
22 38
21 39
20 38
#Observed Trajectory.
39 0
39 1
39 2
40 2
39 3
38 4
40 5
40 6
39 5
40 5
39 5
40 5
39 5
40 5
39 5
39 4
39 5
39 6
39 5
39 4
#Observed Trajectory.
29 34
28 34
27 35
26 36
26 36
25 37
24 38
24 38
23 39
22 38
22 38
21 40
20 38
19 37
17 37
17 36
16 35
15 35
14 34
14 35
#Observed Trajectory.
48 17
47 16
46 15
45 14
44 13
43 12
43 11
42 10
41 10
41 10
40 9
39 8
38 7
38 7
38 7
39 6
39 5
40 5
39 5
39 6
#Observed Trajectory.
35 29
34 30
33 31
32 32
31 33
30 34
29 35
28 35
27 36
26 37
25 38
24 38
23 40
23 39
22 38
21 39
21 39
20 39
19 39
18 38
#Observed Trajectory.
30 31
29 32
29 32
29 32
28 32
27 32
27 33
27 34
25 35
25 35
24 36
23 37
22 38
21 39
21 38
19 37
19 36
18 35
17 34
16 35
#Observed Trajectory.
42 11
41 10
41 9
40 8
39 7
40 6
40 6
39 5
40 6
38 5
39 5
39 5
40 5
39 5
40 5
39 5
40 5
39 5
39 4
38 4
#Observed Trajectory.
46 16
45 16
44 15
43 14
42 13
41 12
40 11
40 9
39 9
38 8
39 7
40 7
39 6
39 5
40 5
40 5
40 6
40 6
39 6
38 6
#Observed Trajectory.
40 46
39 45
38 44
37 44
36 43
36 43
35 42
34 41
33 40
32 39
31 40
30 39
29 40
28 39
27 39
26 40
25 39
24 40
23 39
22 40
#Observed Trajectory.
15 49
15 48
15 47
15 46
14 45
13 45
11 44
12 43
12 43
11 43
10 42
10 42
9 41
8 40
7 39
6 38
4 37
4 36
3 35
2 34
#Observed Trajectory.
31 8
30 9
29 8
28 7
27 6
26 5
26 6
25 7
24 8
23 9
22 10
22 10
22 10
21 11
20 11
19 11
18 12
17 13
17 14
16 15
#Observed Trajectory.
30 27
30 28
29 29
28 30
27 31
26 31
25 32
24 33
24 33
24 35
23 35
23 36
22 37
22 37
22 37
21 38
21 38
20 37
19 36
18 36
#Observed Trajectory.
19 31
18 32
17 32
17 32
16 33
15 34
14 35
13 35
12 35
11 34
10 35
9 34
8 33
8 33
7 32
6 31
5 30
4 31
4 31
3 30
#Observed Trajectory.
31 15
30 15
28 16
28 17
27 17
27 18
26 19
26 19
26 19
26 19
25 19
24 21
23 21
23 22
22 23
21 23
22 24
21 24
20 25
19 26
#Observed Trajectory.
27 45
27 44
26 43
25 43
25 43
24 42
23 41
23 40
23 39
22 38
21 39
20 38
19 37
17 37
18 37
17 36
16 36
15 35
15 34
14 35
#Observed Trajectory.
22 37
21 38
20 37
18 36
18 35
17 34
16 36
15 34
14 35
12 34
13 34
12 35
12 34
10 34
9 33
7 32
7 31
6 31
5 30
4 31
#Observed Trajectory.
5 48
6 47
6 46
5 45
3 44
3 44
3 44
2 43
1 42
2 41
1 41
2 40
1 39
0 38
1 38
0 37
1 37
0 36
1 36
0 35
#Observed Trajectory.
42 11
41 10
40 9
39 8
38 7
39 6
38 6
39 5
39 5
40 5
40 4
39 5
40 6
39 4
38 5
38 5
39 5
40 5
39 5
40 5
#Observed Trajectory.
9 5
8 6
7 7
6 8
5 8
3 8
3 9
2 10
1 11
2 12
1 11
2 13
2 14
1 15
2 16
3 16
2 17
2 18
1 19
2 20
#Observed Trajectory.
5 21
4 22
3 23
2 24
1 25
0 26
1 26
1 26
0 26
0 27
0 27
1 27
1 28
0 29
0 30
1 30
0 30
1 30
0 30
1 30
#Observed Trajectory.
19 32
18 33
18 33
17 34
16 35
15 34
14 35
12 34
12 34
12 35
10 35
10 34
10 34
9 33
8 32
6 31
6 31
5 30
4 31
3 30
#Observed Trajectory.
33 45
32 44
31 43
30 42
29 41
28 40
27 39
26 40
25 39
24 40
23 40
23 38
22 38
21 38
20 37
19 36
19 35
18 35
17 34
16 35
#Observed Trajectory.
24 0
24 1
25 2
24 3
25 4
25 5
23 6
22 7
21 8
20 8
19 8
20 8
18 10
16 10
16 11
16 11
16 12
15 12
14 14
13 14
#Observed Trajectory.
35 39
34 41
34 41
34 41
33 40
33 39
31 40
30 40
29 40
28 38
27 39
26 40
25 38
24 40
23 39
21 38
21 37
20 38
19 37
17 36
#Observed Trajectory.
17 30
17 31
15 32
14 33
13 34
12 35
11 35
11 34
10 35
9 34
8 33
7 33
6 32
5 31
4 30
3 31
3 31
2 31
2 31
2 30
#Observed Trajectory.
4 37
3 36
2 35
1 34
0 34
1 34
1 33
0 32
1 32
0 31
1 31
1 31
0 31
0 31
1 31
0 29
1 30
0 30
1 30
1 30
#Observed Trajectory.
46 6
46 5
46 4
46 5
45 4
44 5
44 4
42 5
41 4
40 5
40 6
40 5
39 5
40 5
39 5
40 5
39 5
39 5
40 4
39 5
#Observed Trajectory.
20 49
20 48
19 47
18 46
18 46
17 45
16 44
15 44
15 44
14 43
13 42
12 41
11 40
10 39
9 38
8 37
7 36
6 36
6 35
4 34
#Observed Trajectory.
21 38
20 37
19 36
19 36
19 36
18 34
17 36
16 34
16 35
15 35
14 34
14 34
13 34
12 35
11 34
11 34
11 35
10 34
9 33
8 32
#Observed Trajectory.
16 19
15 20
14 19
13 19
11 19
11 20
10 21
10 21
9 22
8 23
7 24
6 25
5 26
5 27
4 28
4 29
3 31
2 30
1 30
1 31
